video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
XRVRvblQDdw,GARTEN OF BANBAN 1 VR,"GARTEN OF BANBAN 1 VR  - ÉCHAPPER À JUMPBO JOSH EN VR !!

❗️ Réseaux : 
📸 Instagram : https://www.instagram.com/furiousjumperofficiel/
✨ TikTok : https://www.tiktok.com/@furiousjumperofficiel
🐦 Twitter : https://twitter.com/FuriousJumper

🎧 Discord :  https://discord.gg/nJqMQ6JmQt
👕 Boutique de vêtements : https://furiousjumpershop.com
📧 Mail Pro (Uniquement pro) : contact@furious.yt",Furious Jumper,2025-12-26T17:15:18Z,PT36M43S,46999,1701,114,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
MLnEuKltPdM,McFly et Carlito react VEN1-Hakayet #mcfly #carlito #clipfr #pourtoi #youtubefrance #rapfr #ven1,,LeBonclip,2025-03-04T21:38:25Z,PT1M2S,15104,445,7,UCessplq9do-Lx6kv4qnN1lg,22,fr
Z3Zt2yweM7o,#pourtoi #mcfly #carlito #shorts,,Flow___,2024-12-03T18:44:40Z,PT1M1S,511,7,0,UC1JMgG_8UBJiZ9LhEjNwCmg,20,fr
Vc8EcSPs_F8,"On élit la meilleure poignée de porte avec Sid (la saga continue, c’est un bonheur)","Bienvenue dans un nouvel épisode de “MSD que choisir” (même si Carlito n’est pas inclus dans Mcfly - Sid - David)

Merci à notre frère Sid de nous suivre dans toutes ces explorations @Djilsi 

Merci à Marie l’abonnée du jour 

Lien d’inscription pour le formulaire d'inscription au trône de l'abonné : https://forms.gle/pyi3gGkS2AJ71wEK6 

Chef OPV - Florent Sabatier
OPV - Cyriac Labergère
Chef OPS - Martin Bonami
Maquillage - Karmen Sefer
Déco - Jade et Valentina / Triple D

Montage - Florian Hautekiet
Miniature - Oncle Sid

Productrice exécutive - Clara Lesage 
Directrice de production - Blanche Martin
Chargée de production - Romane Bioret
Stagiaire de production - Jeanne De Pennart
Administratrice de production - Sterenn Hall
Chargée de post-production - Manon Bodinier

Unfold Production

Agent Mcfly et Carlito - Camille Blondeau
Assistante Fatbros 2.0 - Chloé Wolf


Rejoignez notre discord officiel : https://discord.gg/mcflyetcarlito

INSTAGRAM
★ https://www.instagram.com/rafcarlito
★ https://www.instagram.com/levraimcfly
★ https://www.instagram.com/mcflyetcarlitouniverse

TIKTOK
https://www.tiktok.com/@mcflyetcarlito?lang=fr
https://www.tiktok.com/@davidtiktokmusic?lang=fr

TWITCH 
https://twitch.tv/rafcarlito



** Règles de l’espace commentaires :
- Écrire dans un français correct (surtout pour Carlito ça)
- Écrivez de façon respectueuse 
- Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",Mcfly et Carlito,2026-01-15T17:29:00Z,PT49M30S,2093326,99463,3801,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
fM_4k9nWkjI,Ranking The Best Santa Claus Prank (Rémi GAILLARD) #shorts,Ranking The Best Santa Claus Prank (Rémi GAILLARD) #ranking #funny #prank #santaclaus,Pump It Up,2025-12-24T13:15:46Z,PT50S,24006,2546,1,UCSy5G0okA_hMQPAAkzqsdEg,24,en
Il3suj2weVY,Débloquer TOUTES LES NOUVELLES POTIONS Dans la Mise à Jour de Potions de 99 Nuits dans la Forêt !,"99 nuits dans la forêt 👻 HALLOWEEN PARTIE 2 DE 3 - FABRICATION DE POTIONS! 🧙‍♀️
99 Nights in the Forest 👻 HALLOWEEN PART 2 OF 3 - POTION MAKING! 🧙‍♀️
▶️ Le Jeu : https://www.roblox.com/fr/games/79546208627805/99-Nights-in-the-Forest
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#99NightsintheForest #furiousjumper #roblox",Furious Jumper,2025-10-26T12:00:28Z,PT21M57S,114788,2675,243,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
TLIrhHu9JUc,NOOB à PRO Dans Kayak Racing Roblox !,"🚣‍♂️Kayak Racing [MISE À JOUR DE AURA DEMON SLAYER] 🔥
Kayak Racing AURA DEMON SLAYER UPDATE
▶️ Le Jeu : https://www.roblox.com/fr/games/97777561575736/Kayak-Racing-AURA-DEMON-SLAYER-UPDATE
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
Mots clés: Kayak, Course, Canoë, Natation, Puissance, Entraînement, Amis, Amusant, Vitesse, Rapide, GYM, Obby",Furious Jumper,2025-09-06T07:03:01Z,PT12M51S,168348,3428,123,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
UoMKPZENKao,Ranking The Funniest Rémi Gaillard Pranks pt 13😭,#funny   #comedy   #prank   #fail   #shorts   #memes   #top5   #ranking,Best Viral,2025-12-24T14:00:57Z,PT48S,17033,391,2,UCc8q8DcqDs9JI2gi4RitGNA,22,en
Ex0UORqT36Q,Real madrid 2-vs-1Barça commedy,,(FAN)Furious Jumper,2026-01-23T20:24:45Z,PT33S,1406,58,2,UC8u79xeuXH5vkC_iy8j4GyA,22,en
KP_wxVRZxUs,JE SUIS PASSÉ DANS UNE VIDÉO D'AMIXEM 🤯🏀 #youtubeshorts #funny #amixem,,MATEO FREESTYLE BASKET,2025-08-08T20:52:25Z,PT32S,1683,6,0,UCxA58Wg3IqUcACj_hoRBLyw,22,fr
8A7ZQzRw9mo,Atteindre une FORCE ILLIMITÉE dans Roblox Lift Everything…,"Devenez le bodybuilder le plus fort du monde ! Qui est le plus fort dans le simulateur de musculation ?
🏋️ Soulevez tout!
Lift Everything
▶️ Le Jeu : https://www.roblox.com/fr/games/121810702236824/Lift-Everything
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Clem : https://www.youtube.com/channel/UCaETNSWkInzoOQGu73jSUvg

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#furiousjumper #muscle #tycoon",Furious Jumper,2026-01-09T17:13:00Z,PT21M38S,40592,1110,68,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
j3EyDhvGyxE,🚀 On part dans l’ESPACE sur Wobbly Life !!! 🌌✨,"🚀 On part dans l’ESPACE sur Wobbly Life !!! 🌌✨
J'ai dépensé 1,000 € pour aller dans l'ESPACE !
On vole dans l'ESPACE dans WOBBLY LIFE ! (Nouvelle mise à jour spatiale)
Wobbly Life - Space Update
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Overspes : https://www.youtube.com/channel/UCvnTLhh5YrGHkv6_0zcFf2g

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#furiousjumper #ragdoll #wobblylife",Furious Jumper,2025-09-27T11:03:00Z,PT43M19S,190626,3912,222,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
cZyf8jXLzI0,Ranking The Funniest Rémi Gaillard Pranks pt 18🤪,#funny  #comedy  #prank  #fail  #shorts  #memes  #top5  #ranking,Best Viral,2025-12-31T17:01:14Z,PT59S,2648,124,0,UCc8q8DcqDs9JI2gi4RitGNA,22,en
8tbgkfEeBgI,Qui de nous 2 connaît le mieux la chaîne ? (1 seconde pour deviner la vidéo),"Goutez les produits Holy avec - 5€ avec le code MCFLYETCARLITO5 sur la première commande et - 10% avec le code MCFLYETCARLITO ici https://fr.weareholy.com/McflyetCarlito/Youtube 
La gamme énergisante est déconseillée avant 16 ans.
Pour votre santé, pratiquez une activité physique régulière www.mangerbouger.fr
Collaboration commerciale

Aujourd’hui un concept inspiré par https://www.instagram.com/mcflycarlitobilan/ pour voir si on connait bien notre catalogque. 

Si tu te considères comme un.e fan de notre chaîne youtube, inscris-toi via ce formulaire pour tenter de participer à notre prochain concept de vidéo ou on va élire notre meilleur.e abonné.e : 

https://docs.google.com/forms/d/e/1FAIpQLSevFaqk2UnuJVYD-pArT_ub7OlrCZl03Yq2o2e-9U0jh7j9Ug/viewform

Merci à Camille, euh Anaïs pardon l’abonnée du jour

Chef OPV - Max Gozy
OPV - Adrien Poletti
Chef OPS - Martin Bonami
Maquillage - Andréa Amouyal et Kim Desnoyers 

Montage - Florian Hautekiet
Miniature - Oncle Sid

Productrice exécutive - Clara Lesage 
Directrice de production - Blanche Martin
Chargée de production - Romane Bioret
Stagiaire de production - Jeanne De Pennart
Administratrice de production - Sterenn Hall

Unfold Production

Agent Mcfly et Carlito - Camille Blondeau
Assistante Fatbros 2.0 - Chloé Wolf

Remerciements :
Holy 
Bump.



Rejoignez notre discord officiel : https://discord.gg/mcflyetcarlito

INSTAGRAM
★ https://www.instagram.com/rafcarlito
★ https://www.instagram.com/levraimcfly
★ https://www.instagram.com/mcflyetcarlitouniverse

TIKTOK
https://www.tiktok.com/@mcflyetcarlito?lang=fr
https://www.tiktok.com/@davidtiktokmusic?lang=fr

TWITCH 
https://twitch.tv/rafcarlito



** Règles de l’espace commentaires :
- Écrire dans un français correct (surtout pour Carlito ça)
- Écrivez de façon respectueuse 
- Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",Mcfly et Carlito,2025-11-11T16:30:57Z,PT31M51S,1436298,71641,890,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
y1buBIvxIjQ,Le sosie d’Amixem choque tout le public 😱,"Un moment culte dans la vidéo d’Amixem !
Un participant monte sur scène… et le public hurle son nom 😮
Et toi, tu trouves qu’il lui ressemble vraiment ? Dis-le en commentaire 👇

📌 Abonne-toi pour plus de moments fous 

#Amixem #Sosie #YouTubeShorts #Humour #Viral",Echo_Clips,2025-08-08T16:47:57Z,PT59S,5915,50,9,UCNo41KTp08muJvnijdR9wWQ,22,fr
wbupCWx_lTY,Survivre 99 jours avant la fin du monde... Que se passe-t-il au 100e jours ?,"99 Nuits dans le Doomsday
99 Nights in the doomsday
▶️ Le Jeu : https://www.roblox.com/fr/games/114488331770460/99-Nights-in-the-doomsday
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#furiousjumper #roblox #99NightsintheForest",Furious Jumper,2025-09-30T15:03:00Z,PT42M16S,150457,2177,73,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
ZkPA92risSw,ROBLOX ÉCHAPPEZ AU TSUNAMI POUR LES BRAINROTS !,"Échappe-toi au tsunami pour des brainrots!
Escape Tsunami For Brainrots
▶️ Le Jeu : https://www.roblox.com/fr/games/131623223084840/Escape-Tsunami-For-Brainrots
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Overspes : https://www.youtube.com/channel/UCvnTLhh5YrGHkv6_0zcFf2g

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#StealABrainrot #Roblox",Furious Jumper,2026-01-14T10:03:00Z,PT23M49S,238748,3012,134,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
-uhHObDr6Zg,#amixem #squeezie #questcequejedevraischoisir #humour #top5 #helpmemakethismakesense #clips #bestof,,Wolf speed,2025-10-20T10:47:07Z,PT1M2S,48098,1466,3,UCRQNEZDeKLhefji6v7Kb-MA,22,fr
CwiBOgNKNJo,Trouve la frite avant de te la manger,,Mcfly et Carlito,2025-03-13T15:30:04Z,PT1M17S,598734,36736,38,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
6E5t4V1kpgw,BLINDTEST DES SYNONYMES 4 feat CLARA LUCIANI & JULIEN DORÉ,"Pour le retour tant demandé de ce concept que vous avez beaucoup apprécié, on a invité des artistes de qualité avec lesquels on a bien rigolé !
Promis on est des poètes innés nous, on a pas eu besoin d’utiliser https://www.dicodesrimes.com/ pour écrire la première phrase de cette description. 

À noter tout de même que Clara a rigolé à un guess my fart !

Julien Doré:
Album « IMPOSTEUR » déjà disponible : https://juliendore.lnk.to/imposteur 
En tournée à partir de mars 2025 : https://concerts.juliendoreofficiel.com 

Clara Luciani:
""Mon sang » album déjà disponible : https://monsang.lnk.to/albumID 
En tournée dés Janvier 2025 : https://clara.tix.to/Tour2025ID 


Directeur technique - Jeffrey Stockman
Chef OPV - Augustin Bayle
OPV - Elyon
OPS - Martin Bonami
Maquillage - Andréa Amouyal
Photographe - Benoit Beghyn

Assistant monteur - Jérôme Fillette
Montage - Florian Hautekiet 
Miniature - Oncle Sid

Productrice exécutive - Clara Lesage 
Directrice de production - Blanche Martin
Chargée de production - Léna Weiss
Stagiaire de production - Amandine Bar
Administratrice de production - Sterenn Hall
Assistant de post-production - Elyon

Unfold Production

Agent Mcfly et Carlito - Camille Blondeau
Assistante Fatbros 2.0 - Chloé Wolf

Merci à Clément Loiseau (Boucherie de Colombes), Romane Bourdon, Nicolas Vandyck, Dorian Bouchez et toutes les équipes de management des artistes.

“La grenade”
Interprété par Clara Luciani
(P) 2018 Romance Musique
Avec l’aimable autorisation d’Universal Music Publishing Film & TV


Rejoignez notre discord officiel : https://discord.gg/mcflyetcarlito

INSTAGRAM
★ https://www.instagram.com/rafcarlito
★ https://www.instagram.com/levraimcfly

TIKTOK
https://www.tiktok.com/@mcflyetcarlito?lang=fr

TWITCH 
https://twitch.tv/rafcarlito



** Règles de l’espace commentaires :
- Écrire dans un français correct (surtout pour Carlito ça)
- Écrivez de façon respectueuse 
- Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",Mcfly et Carlito,2024-12-21T11:29:29Z,PT28M39S,2074124,108707,1191,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
Vw4UFD6n4pg,"Tout sur l’oeuf mayo (Bouillon, Colère & Mcfly et Carlito)","Aujourd’hui 3 recettes pour le prix d’une 🥚🥚🥚

Vous saurez tout sur l'œuf mayo, de l'œuf mayonnaise classique à l'œuf de Mcfly & Carlito en passant par l'œuf volcan de Colère disponible à la carte de mon nouveau restaurant.

Merci à Mcfly & Carlito, c’est toujours un plaisir de participer à leurs vidéos ♥️

On prend toujours les oeufs catégorie 0 !

🚫La recette à la limaille de fer n’est pas à reproduire chez vous 

Ingrédients : 

MAYONNAISE : 
Jaune d’oeuf 
Moutarde
Huile de tournesol 
Vinaigre de Xérès 
Jus de citron 

CHAPELURE : 
Chapelure de pain 
Beurre
Ail 

AU CHARBON : 
Mayonnaise 
Charbon végétal 

MAYONNAISE AU PIMENT :
Mayonnaise 
Piment fermenté ou haché 

ASSAISONNEMENT : 
2 vinaigres différents 
1 huile de chez “ Le Amantine “
Sel et fleur de sel 
Piment d’Espelette 
Poivre 
Sarrasin 
Fruits secs torréfiés 
Jus de citron 

ABONNEZ-VOUS À LA CHAÎNE ET METTEZ LA CLOCHE. C'EST TOUT ❤️
------------------------------------------
► INSTAGRAM : https://shorturl.at/buHLN 
► TIKTOK : https://shorturl.at/IJ136 
------------------------------------------ 
► Réservation Restaurants : https://paa.ge/bonaloi/fr
------------------------------------------ 
►Équipe de réalisation : 
Images : Thibault Destremeau, Antoine Idczak  
Montage : Quentin Linlaud 
Miniature : Maxence Lamour, Youri 

►Equipe de production : 
Eloi Spinnler
Marion Donner
Antoine Henry
Antoine Idczak 
Clément Rufié 
Monica Dibambou Mondjo
Thibault Destremau (Touko Studio)
Amandine Meleard
------------------------------------------ 
►Contact : eloy@etvoyla.fr
------------------------------------------ 
#cuisine #zerodechet #antigaspi #easyrecipe #food #recette #nowaste #0dechet #ecoresponsable #recipe #orgueil #colère #team #oeufs #mayonnaise #limaille #piment @mcflyetcarlito

00:13 : Intro
00:50 : Ingrédients 
01:19 : Cuisson des oeufs
02:08 : Mayonnaise traditionnelle 
03:06 : Glaçante 
05:32 : Monter la mayonnaise 
06:18 : Dressage 1 
07:25 : Chapelure 
08:15 : Mayonnaise de chez Colère
09:25 : Dressage 2 
10:09 : Oeuf Limaillonnaise 
11:14 : Outro",Eloy Spinnler,2024-10-12T09:47:10Z,PT12M4S,185931,7251,134,UCxtZJ9rRnQBktlAI7DyQpJg,24,fr
splGhyT6uPw,AMIXEM EST IRRESPECTUEUX AVEC SES ABONNÉS ? 😨 (Votre avis ?) #shorts #drama #amixem #tiktok,,Keonii - Actus d’Internet 🗞️,2025-08-08T18:30:08Z,PT1M1S,401357,12456,391,UC8gdvxyrOJrUiTBVCKemb4g,24,fr
ggm2lX3zyhQ,J’ai COMBINÉ les MEILLEURES Classes dans 99 Nuits dans la Forêt !,"[💯] 99 nuits dans la forêt 🔦 COMBINAISON DE CLASSES SURPUISSANTE
[🔥] 99 Nights in the Forest 🔦 OVERPOWERED COMBINATION OF CLASSES
▶️ Le Jeu : https://www.roblox.com/fr/games/79546208627805/99-Nights-in-the-Forest
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#99nuits #99nightintheforest #roblox",Furious Jumper,2025-12-01T16:40:00Z,PT16M30S,79462,1698,125,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
-MTD3nueHEs,le drama recent de McFly et Carlito à cause de Qin Hui,,histoire influenceur ,2025-10-13T15:00:00Z,PT1M6S,744,7,5,UCoK94aw2iXGtCSYM9v2oUKg,22,fr
Dv2jbD0kmo4,Djilsi a dit les termes,,Mcfly et Carlito,2025-05-22T17:23:48Z,PT1M1S,1884778,59134,233,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
m55pHEANEVo,Déverrouiller l'ARMOIRE A COSTUME Dans 99 Nuits dans la Forêt !,"[🚪] 99 nuits dans la forêt 👕 Armoire a costume
🗄️ 99 Nights in the Forest 🧥 Costume Closet
▶️ Le Jeu : https://www.roblox.com/fr/games/79546208627805/99-Nights-in-the-Forest
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Clem : https://www.youtube.com/channel/UCaETNSWkInzoOQGu73jSUvg

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
#99nights #halloween #Roblox",Furious Jumper,2025-10-31T12:03:00Z,PT17M31S,115721,2164,205,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
ZWYfrKKchNI,Avoir des COFFRES INFINIS Dans 99 Nuits dans la Forêt,"[📦] 99 nuits dans la forêt 🔦
99 Nights in the Forest
▶️ Le Jeu : https://www.roblox.com/fr/games/79546208627805/99-Nights-in-the-Forest
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Clem : https://www.youtube.com/channel/UCaETNSWkInzoOQGu73jSUvg

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt

#furiousjumper #roblox #99NightsintheForest",Furious Jumper,2025-09-28T07:03:00Z,PT31M13S,789449,6851,477,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
1fgN4uCpArc,Mcfly joue sur scène avec le chef Etchebest,"En passant à Bordeaux pour mes sessions d’écoute en février dernier, j’étais obligé de passer voir le chef dans son restaurant ! C’est là qu’il m’a parlé de sa passion pour le rock et qu’il m’a proposé de l’accompagner, lui et son groupe, sur un morceau pour leur concert à La Cigale. 
8 mois plus tard voilà le résultat (qui était vraiment très cool à faire) !

Merci au chef @ChefEtchebest  son groupe https://www.instagram.com/chefandthegangofficiel/?hl=fr pour l’invitation ! 

OPV - Cyriac Labergère

Montage - Cyriac Labergère
Miniature - Photo de Olivier Brajon

Awake Production

Agent Mcfly et Carlito - Camille Blondeau
Assistante Fatbros 2.0 - Chloé Wolf


Rejoignez notre discord : https://discord.gg/mcflyetcarlito

INSTAGRAM
★ https://www.instagram.com/rafcarlito
★ https://www.instagram.com/levraimcfly

TIKTOK
@mcflyetcarlito

TWITTER 
✔ https://twitter.com/levraimcfly
✔ https://twitter.com/raphael_carlier

** Règles de l’espace commentaires :
- Ecrire dans un français correct (surtout pour Carlito ça)
- Écrire de façon respectueuse 
- Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",Mcfly et Carlito la chaîne secondaire,2025-09-26T15:32:49Z,PT6M55S,423559,24734,454,UCtxhwJ-6n4_C6ElALThD25Q,20,fr
B3JIoZ83x4I,Tap Chauve  Le Jeu Qui Va Vous Faire Rire! @Amixem,yolo,Chaîne Best-Of,2026-01-23T18:47:47Z,PT31S,2,1,0,UCk-Yst6fyKirSvgV5g5T6Jw,24,fr
Y-OuJoUBcek,mais combien je peux l'aimer #roblox #trend,,(FAN)Furious Jumper,2026-01-22T20:20:39Z,PT17S,1175,29,3,UC8u79xeuXH5vkC_iy8j4GyA,22,fr
fN17QpnNH54,Mcfly a demandé une cuillère,,Mcfly et Carlito,2025-02-26T11:30:27Z,PT14S,2290940,102083,123,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
308bUl1V-vs,On devine 29 saucissons et Elian a proposé « saucisson à la charcuterie »,"Profitez de -10% en plus des soldes d'hiver chez Emma sleep avec le code SAUCIFLARD http://emma.fr/?utm_source=youtube&utm_medium=influencer&utm_campaign=McFlyetCarlito&utm_code=SAUCIFLARD ﻿jusqu'au 4 février - Collaboration commerciale 


Mcfly est trop boosté, Elian découvre qu’il est payé pour faire cette dégustation et puis y’a Carlito aussi. Sur ce, on part à la recherche de cochons truffier, la bise !

Élian https://www.youtube.com/@elianventre 

Merci Hugo de décrypter pour nous, toujours un bonheur. 

Directeur technique - Elyon
OPS - Martin Bonami
Maquillage - Karmen Sefer

Montage - Florian Hautekiet
Miniature - Oncle Sid

Productrice exécutive - Clara Lesage 
Directrice de production - Blanche Martin
Chargée de production - Léna Weiss
Stagiaire de production - Amandine Bar
Administratrice de production - Sterenn Hall
Assistant de post-production - Elyon

Unfold Production

Agent Mcfly et Carlito - Camille Blondeau
Assistante Fatbros 2.0 - Chloé Wolf

Remerciements :
Emma Matelas et leur équipe
Bump.


Rejoignez notre discord officiel : https://discord.gg/mcflyetcarlito

INSTAGRAM
★ https://www.instagram.com/rafcarlito
★ https://www.instagram.com/levraimcfly

TIKTOK
https://www.tiktok.com/@mcflyetcarlito?lang=fr

TWITCH 
https://twitch.tv/rafcarlito



** Règles de l’espace commentaires :
- Écrire dans un français correct (surtout pour Carlito ça)
- Écrivez de façon respectueuse 
- Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",Mcfly et Carlito,2025-01-09T16:41:03Z,PT42M33S,4258996,142977,2566,UCDPK_MTu3uTUFJXRVcTJcEw,24,fr
vbf58unW4-A,99 Nuits Dans UN BUNKER Dans Roblox !,"99 nuits dans le bunker🐻 [FURNISH THE BUNKER]
99 Nights in the Bunker FURNISH THE BUNKER
▶️ Le Jeu : https://www.roblox.com/fr/games/73398239244597/99-Nights-in-the-Bunker-FURNISH-THE-BUNKER
✅Code : FURIOUS sur Roblox ! 
🎁Abonne-toi à ma chaine Secondaire ► https://www.youtube.com/c/FuFuJumper

Chaîne de Clem : https://www.youtube.com/channel/UCaETNSWkInzoOQGu73jSUvg

📸 Mon Insta : https://www.instagram.com/furiousjumperofficiel/
🎵 Mon TikTok : https://www.tiktok.com/@furiousjumperofficiel
💙 Mon Twitter : https://twitter.com/FuriousJumper
👾 Mon Discord :  https://discord.gg/nJqMQ6JmQt
👕 Ma Boutique de vêtements : https://furiousjumpershop.com

📧 Adresse mail pro : contact@furious.yt
🏷️Étiquettes:
99 nuits dans la forêt, 99 nuits, bunker, nuits dangereuses, 99 nuits bunker, 99 bunker, faire pousser un jardin, voler un brainrot, jeu de calmars, ours, monstres, jeu d'horreur, horreur",Furious Jumper,2025-10-09T15:03:00Z,PT23M32S,238694,3542,105,UCLMKLU-ZuDQIsbjMvR3bbog,20,fr
