category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Sports,17,fV6-Svn8zS8,Nigeria Honors Lumumba ❤️‍🩹,mydailyfootball,UCpAXJ_Z6CROTbcAu2EPMfww,,PT25S,fr,6137002,157041,2026-01-13T23:01:04Z
Sports,17,xwTKwbRfxrM,ABONNE TOI 💥#football#footballvideo#goals#shoot #viral #fyp #pourtoi #vincentguyenne,Vincent Guyenne ,UCV3FxeD1j6h2Cqym2MSkN8Q,,PT10S,fr,130466,623,2026-01-17T18:11:12Z
Sports,17,z1CSug4sWpQ,🦵🏼🪓Low Kick Destroyer Mode🦵🏼🪓,Low Kick Championship,UCgF9u6QjWSx1YS2gV0k2Yxg,,PT53S,en,4610332,67640,2026-01-15T20:53:16Z
Sports,17,zglKKzdvI5A,دياز مفخباروش 50 عام ماديناش كأس إفريقيا 💔 #football #afcon2025 s#shorts #trending #youtube,korax100,UC7fg-u_PpbIuAA-LPDDU-cw,,PT10S,fr,1188167,19715,2026-01-19T01:13:38Z
Sports,17,sNyD0gV44YQ,Ranking Best Football Fails 😭,Polar Ranks,UCnqtwXNVh-EzU8fYcxGhSnA,Ranking Best Football Fails,PT21S,en-US,8449707,231712,2026-01-18T22:47:03Z
Sports,17,Cnx7KJscTUw,SEN🇸🇳-🇪🇬EGY: Un joueur Égyptien essaie de faire tomber Sadio Mane #can2025 #MoSalah #SadioMane,Mo Djamil,UCBVmKWInCAQRU7iMN1vitTg,,PT26S,fr,1442229,61500,2026-01-15T18:57:59Z
Sports,17,dAQoRgdnd4I,C’est INJUSTE 😭 #football #senegal #maroc #can #can2025 #afcon2025 #hakimi #mane #koulibaly,Paulo le Sportix,UCBe_1eeWqnSxZ7Bf92y0NjQ,,PT1M8S,fr-FR,569698,19490,2026-01-16T18:34:46Z
Sports,17,occLlcFD-Ck,Pourquoi tout le monde pense que Brahim Díaz a raté son penalty en finale de la CAN exprès 😨,Passion football,UC0w42o1mv0ghAYPRvnu-4pg,,PT41S,fr,341702,13271,2026-01-19T13:55:11Z
Sports,17,onlFT72n_ro,Olise Nonchalant Boss 💀,NaniFoty,UCupISe8r7XNqGQaESmdUPug,#worldcup #football #ishowspeedwannabe #soccer #futbol #footballvideo #footballhighlights #footballedits #sports #fifa #championsleague #premierleague #laliga #seriea #calcio #ucl #bundesliga #goalkeeper #freestyle #motivation #skills #training #footballplayer #footballlife #footballislife #footballlover #footballers #footballseason #instagood #viral #trending #lovefootball #footballculture #footballmatch #footballgame #footballfans #footballmoments #footballpassion #footballfamily #footballgoals #footballworld #footballclub #footballteam #profootball #like #followme #youtube #youtubefootball #footballvideo #funny #youthfootball #soccerskills #soccerlife #neymar #ronaldo #cr7 #messi #mbappe #erlinghaaland #vinijr #salah #kante #modric #bellingham #lewandowski #benzema #griezmann #kane #rashford #sterling #fati #gavi #pedri #hakimi #osimhen #son #debruyne #pogba #courtois #alisson #ederson #robertson #trentalexanderarnold #martinez #tadic #vlahovic #vardy #grealish #martial #sancho #julianalvarez #musiala #hectorherrera #olmo #upamecano #camavinga #ansu #neymarjr #joaofelix #rodrygo #masonmount #chilwell #dembele #joaocancelo #gabrieljesus #matthijsdeligt #raphinha #militao #casemiro #mourinho #guardiola #klopp #ancelotti #xavi #barcelona #realmadrid #psg #chelsea #liverpool #manunited #mancity #juventus #acmilan #intermilan #atleticomadrid #tottenham #arsenal #bayernmünchen #ajax #porto #benfica #sporting #flamengo #palmeiras #brasileirao #england #france #germany #italy #portugal #argentinanews,PT20S,en,3924317,100467,2026-01-17T19:31:15Z
Sports,17,qIHRgUcR0cc,"All the best, guys! ❤️💙 #AFCON2025",PSG - Paris Saint-Germain,UCt9a_qP9CqHCNwilf-iULag,,PT34S,fr,428917,21157,2026-01-17T18:31:16Z
Sports,17,KBCgU1N-QVg,Daha fazl bilgi için beni takip edin 😅,OzanB Goalkeeper ,UCiK_UzXjmD2gUNBGwnIj2uQ,,PT15S,tr,6414990,37574,2026-01-13T14:58:58Z
Sports,17,BE7AMqmGPHA,Ronaldo vs Messi vs IShowSpeed vs mbappe vs Naymar 😱 | AI Edited Parody,FootyBitsX ⚽,UC1wNERNqfOPCIYSCgdYm72A,"⚠️ Disclaimer: This video is made for entertainment purposes only.  All characters shown in this video are AI-generated / edited look-alikes. They are NOT real Ronaldo, Messi, IShowSpeed, Neymar, Haaland, or Yamal.  This is a parody/fun edit created to entertain football fans. Please do not take it seriously and enjoy the content 😄⚽  #Football #AIEdit #Parody #Ronaldo #Messi #IShowSpeed #holland #yamal #naymar",PT35S,en,13303932,198452,2026-01-16T11:30:38Z
Sports,17,qn-dmFekRtg,Finale CAN 2025 : le Sénégal disqualifié ? Ce que dit le règlement,Masdak ,UCZJuXi5WoFf7zlMpMlcfgbw,,PT1M52S,fr,208113,7101,2026-01-19T20:40:59Z
Sports,17,g4KCFuvGBPI,"Now you see me, now you don’t👀#football #ligue1 #psg #sport #ligue1mcdonalds #soccer #footballshorts",Ligue 1 McDonald’s,UCQsH5XtIc9hONE1BQjucM0g,"Bienvenue sur la chaîne YouTube officielle de la Ligue 1 McDonald's.   Ne manquez rien des derniers contenus de la Ligue 1 McDonald's avec tous les résumés, tous les buts après chaque journée et des contenus exclusifs !    #Ligue1 #football #sport  Abonnez-vous à Ligue 1+ : https://plus.ligue1.com/home?esrefid=e0a5d8c7-bea5-496a-a366-c4ffdc04183f Suivez-nous sur Youtube : https://www.youtube.com/@Ligue1/featured Suivez-nous sur Snapchat : https://www.snapchat.com/add/ligue1?share_id=t8eAjjbNRnmnRzTdTHpeiQ&locale=fr_FR Suivez-nous sur Instagram : https://www.instagram.com/ligue1mcdonalds/ Suivez-nous sur Facebook : https://www.facebook.com/Ligue1 Suivez-nous sur X : https://x.com/Ligue1 Suivez-nous sur Ligue1.fr : https://ligue1.com/fr Suivez-nous sur Twitch : https://www.twitch.tv/Ligue1_mcdonalds  Suivez-nous sur Tiktok : https://www.tiktok.com/@ligue1 Suivez-nous sur Discord : https://discord.com/invite/ligue1 Suivez-nous sur Whatsapp : https://bit.ly/WhatsAppLigueMcdonalds",PT10S,fr,144612,3127,2026-01-17T10:00:59Z
Sports,17,Vp6-Jbc0liQ,Bagarre Gana gueye et Hakimi #horse #courseshippiques #dothingsyoudontwanttodo #cheval,SEN COURSE ,UCbkJS00ZjA84cI2EYaNugdA,,PT12S,en,579694,11946,2026-01-19T22:02:59Z
Sports,17,zWh3iPfBKtg,"Le vrai héros du Sénégal, c'est lui !",Thibs,UCtf72StZfHPrSA7lN_tSkAg,,PT1M1S,fr,344194,24065,2026-01-19T18:04:21Z
Sports,17,vieougTAlao,le malaise de bonou juste avant le match de la Belgique#bonou #football #belgique,Chronic foot,UC0sq6Dy8q3JIh7x1Uv4BmaQ,,PT1M10S,fr,1205558,28779,2026-01-10T15:39:12Z
Sports,17,B1-STjf9ay8,Michael est parfois malchanceux dans les défis de foot avec Céline 💀,Jay Soccer Français,UCmk-xvYNNtyGbgwNaIdyn7w,,PT32S,fr,889368,16805,2026-01-11T17:24:07Z
Sports,17,c4IGbQBwxe0,"""Il doit être dans un état pas possible"", Mbappé compatit pour Brahim Diaz après sa panenka ratée",RMCSport,UCR5V8BTvlkyYtw6T_9swNEw,"Présent en conférence de presse à la veille du match face à Monaco en Ligue des champions, Kylian Mbappé est revenu sur la finale de la CAN perdue par le Maroc face au Sénégal. L'international français a évoqué le cas Brahim Diaz. Monstrueux jusqu'en quarts, le Madrilène a un peu disparu des radars en demie et en finale. Et a surtout la balle de titre sur penalty... complètement ratée. Ayant connu cette mésaventure lors d'un tir au but repoussé avec les Bleus face à la Suisse à l'Euro, Kylian Mbappé évoque le travail important que lui et ses coéquipiers devront mettre en place pour le soutenir.",PT41S,fr,177197,0,2026-01-19T12:56:25Z
Sports,17,ZQ3PNv9sFSc,حينما تنعدم الأخلاق و الروح الرياضية.. 👌العيناوي يستفز لكن الرد كان قوي 💪🇲🇦,Botola-IA,UCD5UKh9IzPFB1ZlH62ypzKw,,PT16S,ar,984148,21810,2026-01-20T08:59:40Z
Sports,17,0Ng7yby89x4,This bro is a real warrior!  #ufc #mma #boxing,Boxing Warriors,UC1hbKdU8oANasHhe9alMAgw,,PT20S,en-US,16637271,750557,2026-01-15T11:58:33Z
Sports,17,NgZVTZr_Cq8,Koulibaly x Aguerd. That's football. 🫂❤️#TotalEnergiesAFCON2025 | #WeAreDifferent,CAF TV,UCr5K057x3mHroPHsNk9OiwA,"For more videos, visit: www.youtube.com/user/MyAfricanFootball - Like us on Facebook: https://www.facebook.com/AfricaCupOfNationsOfficial  https://www.facebook.com/CAFChampionsLeague.CAFConfederationCup - Follow us on Twitter : https://twitter.com/caf_online (caf_online_fr / caf_online_AR) - Find out our best photos on Instagram: http://instagram.com/caf_online - Follow us on TikTok : https://www.tiktok.com/@caf_online?is_from_webapp=1&sender_device=pc Pour plus de vidéos, rendez-vous sur: http://youtube.com/myafricanfootball - Rejoignez la CAF sur Facebook: https://www.facebook.com/AfricaCupOfNationsOfficial https://www.facebook.com/CAFChampionsLeague.CAFConfederationCup - Suivez-nous sur Twitter: https://twitter.com/caf_online (caf_online_fr / caf_online_AR) - Découvrez nos meilleures photos sur Instagram: http://instagram.com/caf_online  لمزيد من مقاطع الفيديو ، تفضل بزيارة: http://youtube.com/myafricanfootball  - شاركنا على Facebook: https://www.facebook.com/AfricaCupOfNationsOfficial https://www.facebook.com/CAFChampionsLeague.CAFConfederationCup - تابعنا على تويتر: https://twitter.com/caf_online (caf_online_fr / caf_online_AR)  - اكتشف أفضل صورنا على Instagram: http://instagram.com/caf_online",PT26S,en,1009390,34916,2026-01-19T00:13:05Z
Sports,17,M1EIRkhy10Y,La finale de la CAN 24h après ! #can2025 #foot #maroc #topfoot #senegal,TopFoot,UCloMWPH4elJOudSdoQxhXIg,,PT1M4S,fr,126318,3994,2026-01-20T11:08:10Z
Sports,17,NMzFmFn5glA,le but refusé du Sénégal #football #shortvideo #shorts,Actu foot,UCdVdDscDLTons8JE6a9oQ8g,,PT1M9S,fr-FR,307327,11761,2026-01-20T00:09:15Z
Sports,17,vj6OMg9hySE,In the blender 🌀  #spurs #nba #wemby 📺FanDuel SN SW,San Antonio Spurs,UCEZHE-0CoHqeL1LGFa2EmQw,,PT10S,en,359713,7317,2026-01-18T03:08:38Z
Sports,17,ctqyzELDJy4,Morocco🇲🇦 #football #worldcup #مراوغات #اكسبلور #اليورو #كأس_العالم #المغرب #fifaworldcup,Simo store,UC3JEubzMKkOyholTvULwyvg,,PT17S,ar,395055,7417,2026-01-19T20:09:53Z
Sports,17,jwybF3dNbUk,La définition de ne rien lâcher dans le rugby 🫣 #Rugby7s,RugbyPass France,UC8yDQBIfghpQCrJufJCGmIA,"Abonnez-vous à RugbyPass France sur YouTube pour suivre le meilleur du rugby, le Basta Show, des vidéos exclusives et bien plus !  ▬▬▬▬▬▬▬▬▬▬▬ RUGBYPASS  ▬▬▬▬▬▬▬▬▬▬▬  Abonnez-vous à la chaîne RugbyPass: https://www.youtube.com/@RugbyPassFR  Et pour nous suivre sur tous nos réseaux : Site internet : https://www.rugbypass.com/fr/ Instagram: https://instagram.com/rugbypass_fr X : https://x.com/RugbyPass_FR",PT20S,en-GB,116269,2099,2026-01-19T17:01:20Z
Sports,17,OVwpVQczscQ,La glace de hockey ne fond pas juste 🤯,GénieGaulois,UCQWm4glLxyB40lX0EG_riBA,Le processus de transformation d'une patinoire est fascinant. #hockey #savoir #sport #technique #curiosité,PT32S,fr,76592,1685,2026-01-20T17:00:42Z
Sports,17,n-1eDhw7wZU,La FINALE DE CAN de FOU !! (Sénégal 1 - 0 Maroc ),Sport Trash,UCz0CYhFQYxsacBSBdiVF53A,La FINALE DE CAN de FOU !! (Sénégal 1 - 0 Maroc )  Voix · Ikutsen Texte · Ikutsen Montage · Ikutsen  #sport #sports #shorts #sporttrash,PT42S,fr,178820,10523,2026-01-18T22:36:28Z
Sports,17,zRIqWLHhy1M,Who Can Score The Most? 😳,Celine Dept,UC1a2ZCw7tugRZYRMnecNj3A,Subscribe,PT59S,en,23879794,757303,2026-01-14T16:10:02Z
Sports,17,PnPsIVKeiYc,Federer 🤝 Agassi Doubles DREAM team!,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,"Roger Federer and Andre Agassi joined forces during the Opening Ceremony of the Australian Open 2026. What a treat!   Subscribe to keep up with the latest from the Australian Open: http://bit.ly/AustralianOpenTV  Welcome to the official Australian Open YouTube channel. The Australian Open 2026 main draw runs from 18 January - 1 February in Melbourne. The tournament takes place for the 114th time and is the first Grand Slam of the year. Jannik Sinner is the men’s singles reigning champion and Madison Keys is the women’s singles reigning champion. The tournament takes place on 25 hard courts, including Rod Laver Arena, Margaret Court Arena and John Cain Arena. Look out for highlights, press conferences, memorable moments and much more!  Facebook: https://www.facebook.com/AustralianOpen X: https://twitter.com/australianopen Instagram: https://instagram.com/australianopen/ TikTok: https://www.tiktok.com/@ausopen Website: https://ausopen.com/  Follow live coverage of all matches, breaking news, updates, highlights and more on: Nine (Australia): https://wwos.nine.com.au Eurosport (Europe): https://www.eurosport.com ESPN (Americas): https://www.espn.com beIN Sports (South East Asia, MENA): https://www.beinsports.com And visit: https://www.ausopen.com/broadcasters for all our broadcast partners worldwide",PT25S,en,1451547,15030,2026-01-18T01:01:19Z
Sports,17,RcwHEAX9dvk,Edouard Mendy Saving A Panenka 👀,Premier League,UCG5qGWdu8nIRZqJ_GgDwQ-w,"Love this video? We’ve got even more for you to enjoy on the Premier League App iOS: https://preml.ge/PLAppYT Android: https://preml.ge/PLAppAYT  Edouard Mendy is no stranger to saving Panenka penalties. Five years after saving Sergio Aguero's for Chelsea, he did the same v Brahim Diaz in the Africa Cup of Nations!  https://www.instagram.com/premierleague/ https://twitter.com/premierleague https://www.facebook.com/premierleague https://www.tiktok.com/@premierleague  #football #premierleague #soccer",PT10S,en-GB,1834722,45839,2026-01-18T21:47:49Z
Sports,17,NAx0rYE9XSY,Adams took revenge for Lumumba ❤️,futebro,UCL6KKxaCCnOJFaxV53Clp1A,Adams took revenge for Lumumba ❤️ #football #footballshorts,PT35S,en,6302778,229885,2026-01-12T16:54:07Z
Sports,17,kFR_crhWDe8,Ce gardien a des meilleurs pieds que la plupart des joueurs 😱🔥,Val Lienard,UCKJ7cmBniTdqzwyeQLOk6ow,,PT37S,fr,326254,8331,2026-01-15T15:01:27Z
Sports,17,w80Kmk9AQgI,Finale CAN 2025 : Le Maroc doit-il en vouloir à Brahim Diaz pour sa panenka ratée ?,L'ÉQUIPE,UCyIV8rkza5Uk_sJIhqilBvQ,"Après plusieurs minutes de flottement, Brahim Diaz a manqué le penalty qui aurait pu offrir la victoire au Maroc contre le Sénégal en finale de la CAN, avec une panenka complètement manquée devant Edouard Mendy. Le Maroc doit-il lui en vouloir ? C'est le débat dans l'Equipe du soir.  #can2025 #maroc #senegal   Abonnez-vous à notre chaîne pour ne rien manquer 👉 https://l.lequipe.fr/F0V  🌟 Restez à l'affût des news sur l'Équipe.fr  👉 https://l.lequipe.fr/Jmf 📲 Abonnez-vous à notre offre numérique 👉 https://l.lequipe.fr/SD3 📺 Regardez La chaîne L'Équipe 👉 https://l.lequipe.fr/SD3  Suivez-nous sur nos réseaux sociaux :   🔵 Facebook 👉 https://l.lequipe.fr/CPT  🍇Tiktok 👉 https://l.lequipe.fr/caK 🐦 X👉 https://l.lequipe.fr/m51 📸 Instagram 👉 https://l.lequipe.fr/oba 👻 Snapchat 👉 https://l.lequipe.fr/RdM 🎮 Twitch 👉 https://l.lequipe.fr/lLj   ----------  L'Équipe, c'est :  Le premier titre d'information sportive en France, avec une couverture inégalée. La première chaîne gratuite 100% sport en France, offrant un contenu exclusif et diversifié. Le leader de l'information sportive en ligne, avec plus de 10 000 reportages réalisés et une présence dans plus de 100 pays. Chaque jour, plus de 300 journalistes sont sur le terrain, dans toutes les disciplines sportives, pour vous offrir une expérience immersive et complète de l'univers sportif.  Rejoignez-nous pour vivre la passion du sport comme jamais auparavant !  -----------------  #sport #lequipe #highlights #football #tennis #cyclisme #biathlon #rugby #CopadelRey #RealMadrid #Barça #psg #om #lyon #lille #monaco #sports #ligue1 #equipefrance #championsleague #europaleague #coupefrance #mercato #transferts #ronaldo #messi #neymar #mbappe #benzema #griezmann #dembélé #tourdefrance #rolandgarros #jo2024 #basketball #handball #volley #coupedumonde",PT24M13S,fr,461862,4290,2026-01-18T23:04:35Z
Sports,17,dhDpneIW2aA,Never Steal From Senegal ☠️,FutbolEssence,UC4WRPpNZQsVfoC2SdczWnhg,"Description:  Catch the most exciting football moments on YouTube Shorts! ⚽️ From incredible goals to unbelievable skills, this compilation showcases the best in football action. Perfect for fans, these short videos capture the thrill and excitement of the beautiful game. Don't forget to like, comment, and subscribe for more football highlights! 🏆 #shorts #edit #football #footballedits  #youtubeshorts  #soccer  #goals  #skills  #footballhighlights  #sports  #trending  #mustwatch  #epicmoments  #footballfans  #gameday   Keywords:  football, YouTube Shorts, soccer, goals, skills, football highlights, sports, trending, must watch, epic moments, football fans, game day, short videos, football action, incredible plays, 2024.",PT24S,en,1309489,28505,2026-01-19T04:59:35Z
Sports,17,4IudnKg7EyQ,Tommy BEEN READY for this moment 😭 🔥,CXLEB,UCCHodVjh378eTjqlZ_bkTbQ,,PT20S,en,2679099,0,2026-01-20T04:40:28Z
Sports,17,P44FLTL8zyg,ظلم تحكيمـي حارس السنغال كان خارج الخط اثناء تنفيذ ركلة الجزاء #المغرب #حارس #السنغال #ظلم,DailyNews 24,UCt4wlXs6Ch3KNYpN7X6GJmA,,PT22S,ar,940504,12221,2026-01-19T04:46:53Z
Sports,17,FIokFSN5Rqs,IShowSpeed Zoomed the Crowd… AND FOUND A GIRL WATCHING HIS STREAM 😳📱,Speedyshorts,UCDbUDLiH8HdsoIbJnypyYMg,"IShowSpeed testing a crazy football stadium camera during the Morocco vs Senegal final… then suddenly realizes a girl in the crowd is literally watching his stream LIVE 😳📱 From insane zoom 🔍 to chat going crazy, this IRL moment was unexpected, funny, and unreal 😂🔥 Only Speed can turn a camera test into a viral moment. 💬 Would you react if Speed found YOU in the crowd? #IShowSpeed #SpeedyShorts #IRLStream #FootballStadium #MoroccoVsSenegal #CrazyZoom #LiveStreamMoments #SpeedIRL #ViralShorts",PT1M,en,6518836,318017,2026-01-19T08:00:31Z
Sports,17,DedtxDNaqN0,Wembanyama dans l'histoire du basket français 🇫🇷,Julien Choquet,UCplP3UHNWIyKIP8gC9jkvzg,"Cette nuit Victor Wembanyama est rentré un peu plus dans l’histoire de la NBA 🔥  Si cette nuit Wemby a été une nouvelle fois en démonstration, c’est peut être parce qu’il avait reçu une bonne nouvelle quelques minutes avant le match. Parce qu’avant de martyriser le Jazz en plantant 33 points et 10 rebonds, le Français avait appris devant la TV qu’il avait nommé comme titulaire au All Star Game. Et c’est simple : c’est la la première fois de l’histoire qu’un Français sera dans le cinq majeur au match des étoiles.  Même Tony Parker à son prime n’avait pas eu cet honneur, montrant à quel point Wemby est devenu une superstar en NBA. Parce que pour faire parti des titulaires au All Star Game, il faut être élu après un vote des fans, des médias et des joueurs. Et à ce petit jeu, Wemby s’est classé 5e à l’Ouest derrière Jokic, Shai, Doncic et Steph Curry. Et pour la petite histoire, le Français était à égalité avec Anthony Edwards et tout s’est joué au niveau des votes des fans, Wemby l’emportant seulement de 4,500 votes.   Et si les votes élisent toujours 5 titulaires à l’Ouest et 5 à l’Est, cette année le All Star Game se jouera sur un format un peu particulier. Deux équipes Américaines et une composée de joueurs du reste du monde s’affronteront, et après les votes des titulaires on connaît d’ailleurs l’équipe titulaire internationale puisqu’elle sera composée de Jokic, Doncic, Shai, Giannis et Wemby. Et pour être complet, les 14 joueurs manquants seront sélectionnés par les coachs le 1er février, et le All Star Game aura lui lieu le 15 février prochain !",PT1M30S,fr,118715,5067,2026-01-20T11:41:48Z
Sports,17,b0xGs05IOTg,“my child would never…” 😬 #girlsbasketball #basketball #parenting #omg #ouch,Just.Jeseeka,UC6XqU3A--yKkUM9_TLY4Lig,,PT11S,en,9532278,330950,2026-01-16T21:13:49Z
Sports,17,xg_R9L01SMM,⚽ Debrief Sénégal - Maroc (1-0) / Finale CAN 2025,Winamax Sport,UCFqV9b9ji8yIMw3GyNlueuA,"⚽ Debrief Sénégal - Maroc (1-0) / Finale CAN 2025  Debrief Sénégal - Maroc, finale de la Coupe d'Afrique des Nations 2025.   Le programme du debrief : - Intro (00:00)  - Début d'émission (00:45) - La finale en un mot (07:12) - Le Sénégal... au bout du chaos (11:23) - Le Sénégal roi d'Afrique (46:53) - Le Maroc a-t-il raté son rendez-vous ? (01:04:28) - Les tops et flops de la finale (01:16:08)  ""Winamax FC Le Debrief"" spécial Nigeria - Maroc avec Thomas, Najim Medini, Tidiany M'Bo et Walid Acherchour.   ► Le podcast du ""WFC"" est également disponible : ▶️  Apple Podcasts : https://apple.co/33AczJ3 ▶️  Spotify : https://spoti.fi/2RvEW5R ▶️  Deezer : https://bit.ly/3c5OON0  ► Nos playlists indispensables sur le football  ▶️  Winamax FC : https://cutt.ly/Ee8byRL ▶️  Les Sopronos : https://cutt.ly/dzM6wRv  ► Retrouvez notre nouvelle chaine 100% Poker 📺 Winamax Poker : https://bit.ly/47WwDqx  🔵 Facebook : https://www.facebook.com/winamaxsport  🐤 Twitter : https://twitter.com/WinamaxSport  📸 Instagram : https://www.instagram.com/winamax.sport 💬 Discord : https://discord.gg/ru7UYKK6jq  Winamax TV est une Web TV interactive proposant plus de 40 heures de programmes sport et poker, avec l'intervention d'experts reconnus comme Julien Cazarre, Nabil Djellit ou Benoit Maylin.   🔞 Les jeux d'argent sont strictement interdits aux mineurs. Jouer comporte des risques : endettement, dépendance... Appelez le 09-74-75-13-13 (appel non surtaxé).   #Sénégal #Maroc #CAN2025",PT1H46M21S,fr,281666,6052,2026-01-19T00:01:32Z
Sports,17,o6gS0Ocaqy0,Ronaldinho Prime Was Fantastic Skills 🔥,Ronaldinho HD ,UCgCJsEjNAwjXmBHZFQvgaCw,🗣️Inscreva-se l Subscribe ♥️  ✅ Página Exclusiva de Ronaldinho Gaúcho. ✅ Ronaldinho Gaucho's Exclusive Page.  @RonaldinhoHD  ‎⁨@ronaldinhogaucho⁩  #ronaldinho #futebol #football #skills  #shorts,PT19S,en,5735044,76204,2026-01-17T12:22:15Z
Sports,17,--CgOA0qBro,Thierry Henry Caught This Manchester United Player Cheating Against Manchester City 😳‼️,FOOTFLIX,UCKgv0qYtc9h5Way5CYZ-s6g,,PT59S,en,3364882,140350,2026-01-20T01:34:45Z
Sports,17,V3kfQH2pMKo,Seth Green’s wife played it out perfectly,Fraxriel,UCkXL4QCfjvSHqOmABKUj3uQ,,PT23S,en,5523897,193282,2026-01-16T01:19:14Z
Sports,17,PVSEIoF5YjM,@Greg-MMA  craque et PLEURE après le combat avec BILLY ! 💔,ImTarzan,UCVH76omrqfWA04QuvkQ3o-w,,PT47S,fr,55132,1812,2026-01-20T11:00:52Z
Sports,17,7BYWyz7GZz8,L’homme qui a attendu 12 ans pour gagner aux Jeux olympiques 🏋️,SecretDuSport,UC4sEFTT7_1xZ1v4-lGQCVwg,,PT1M37S,fr,469006,24978,2026-01-14T16:33:43Z
Sports,17,1ZaklqI9cjA,Ranking Best Football Fails,KamRankss,UCoVIUl9OC92VJLc_1YvLxbg,Ranking Funniest Football Fails  CREDITS:  1-emdi_freestyles 2-Unknown 😔 3-@bingameoriginals 4-ch_soccer_ 5-Unknown 😔  NO ONE WAS HARMED ⚠️‼️‼️,PT18S,en,2142757,40168,2026-01-19T15:07:00Z
Sports,17,k8396Eo9NMc,pitchoune 🤣 #kikipitchoune #football, kiki pitchoune ,UC773PExYcQ_ZdynOAYEQO6Q,,PT34S,fr,174731,4968,2026-01-16T12:13:08Z
Sports,17,hU_GJ9s1gpU,« Foutez la paix au Groenland » : un homme perturbe l'hymne américain à Londres,Le Parisien,UCfHn_8-ehdem86fEvlFg-Gw,Une personne en tribune crie : « Foutez la paix au Groenland ! » [ « Leave Greenland alone! » ] alors que l’actrice américaine Vanessa Williams chante l’hymne national des États-Unis avant le match de gala de la NBA entre les Memphis Grizzlies et le Orlando Magic à l’O2 Arena de Londres. #shorts,PT37S,fr,180106,4630,2026-01-19T18:07:02Z
Sports,17,EjSKSOcZYeg,Le Maroc et le Sénégal exclus de la prochaine Coupe du Monde 😱 #maroc #senegal #can2025 #football,Maelhome,UCGh_cH0utfS0JKtwQ5pLEng,,PT1M11S,fr,249303,7345,2026-01-19T06:40:00Z
Sports,17,_YjezcMeJZA,Real or fake? 🤔 #football #soccer #futebol #futbol #calcio #,TOUZANI TV,UCto2NI994eyiEgP2eB3Jwdg,,PT15S,nl,2549509,34550,2026-01-19T15:01:08Z
Sports,17,VpozdsfMvGU,Les lèvres de Ronaldo ont énormément gonflé ! Messi a accouru pour le sauver ! 😥 #ronaldo #messi,𝗝𝗖 𝗗𝗜𝗚𝗜𝗧𝗔𝗟 ,UCzZTQvWimSsCzEeCNgtaMyw,"Les lèvres de Ronaldo ont énormément gonflé ! Messi a accouru pour le sauver ! 😥 #ai #ronaldo #sauver #messi #viralshorts  LÈVRES D'OR, CŒUR BRISÉ : Ronaldo Transforme la Pauvreté en Or mais Pleure sur son Manque d'Abonnés 🍏😢💰  #RonaldoMessi ⚽ #PommeMagique 🍏 #LèvresEnOr ✨ #PauvretéTransformée 💰 #DrameViral 📹 #LikezSVP 👍 #AbonnezVousPitié 😭 #HistoireEmouvante 📖 #MiracleTragique 😢 #CélébritéTriste 🌟",PT45S,fr,347604,35108,2026-01-17T20:20:12Z
Sports,17,GRpycqjqEfk,No need to mention who… the riding says it all 😆 #xtrial  #XTrialAND #motorcycle #motorbike #bike,X-TRIAL live,UCmAs9drKpvdfnXSSXJIJNrw,Watch all rounds of the FIM X-Trial World Championship LIVE or On Demand on FIM-MOTO.TV,PT32S,en,3217386,85923,2026-01-15T17:00:24Z
Sports,17,iAFyhXjLjeU,"Sénégal-Maroc : une fin de match ""gâchée"" pour les supporters • FRANCE 24",FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,"Un penalty sifflé à la toute fin du temps règlementaire a fait dégénérer la finale entre le Sénégal et le Maroc. Embrouille des staffs, supporters sénéglaais qui tentent de pénétrer sur la pelouse... de quoi ""gâcher le match"" pour les supporters des deux bords. #CAN2025 #Maroc #Sénégal  🔔 Abonnez-vous à notre chaîne sur YouTube : https://f24.my/YTfr 🔴 En DIRECT - Suivez FRANCE 24 ici : https://f24.my/YTliveFR  🌍 Retrouvez toute l’actualité internationale sur notre site : https://www.france24.com/fr/ 📲 Recevez votre concentré d'information sur WhatsApp : https://f24.my/WAfr et sur Telegram : https://f24.my/TGfr  Rejoignez-nous sur Facebook : https://f24.my/FBfr Suivez-nous sur X : https://f24.my/Xfr Bluesky : https://f24.my/BSfr et Threads : https://f24.my/THfr Parcourez l’actu en images sur Instagram : https://f24.my/IGfr Découvrez nos vidéos TikTok : https://f24.my/TKfr",PT1M29S,fr,302627,7594,2026-01-19T00:08:35Z
Sports,17,Q5hcfPararw,Ce joueur ne visait pas seulement les buts 🤣,Amadix ,UC5csb-DmuQBhN0c3hcTtgPw,,PT11S,fr,460933,11925,2026-01-15T17:18:32Z
