category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Comedy,23,1qMpI0bmN7I,#คู่รัก #ตลก การโพสต์แบบวนซ้ำอีกครั้งเกี่ยวกับ #ความรักของพี่น้องบียอนเซ่ ในแฮชแท็ก #พี่น้องบียอนเซ,คู่รักกินกันอย่างสนุกสนาน,UCODmw0nGsaRhrTmqh_GIXSA,"ยินดีต้อนรับสู่ช่อง ""คู่รักกินกันอย่างสนุกสนาน""​ 🌶️🍚 ที่นี่เราพาไปสัมผัสชีวิตจริงของ ครอบครัวอีสาน​ แบบเรียบง่ายแต่เต็มอิ่มไปด้วยรอยยิ้มและความอบอุ่นใจ ไม่ว่าจะเป็นมื้ออาหารประจำวัน 📅 หรือช่วงเวลาสนุกเฮฮาในครอบครัว ทุกวิดีโอของเรามีความสุขเล็ก ๆ ที่อยากแบ่งปันให้ทุกคนได้ยิ้มไปด้วยกัน 😊💖 เราชอบฟังความคิดเห็นจากคุณมาก ๆ ทุกคอมเมนต์และทุกไลค์คือพลังใจ​ ที่ทำให้เราอยากแบ่งปันชีวิตดี ๆ ต่อไป ❤️ 📢 ชอบชีวิตครอบครัวแบบเราหรือเปล่า? มาสนุกด้วยกันนะ!​ 👉 กดติดตาม​ พร้อม 🔔 กดกระดิ่ง​ 👉 แชร์ความในใจ หรือแนะนำอะไรก็ได้ใต้คลิป 👉 พร้อมแล้วก็ออกเดินทางไปกับเราได้เลย! 🎉 ขอให้สนุกและมีความสุขไปกับทุกเรื่องราวของครอบครัวอีสาน​ 🍽️ กินอิ่ม ยิ้มเยอะ อยู่ด้วยกันอย่างอบอุ่น​ ทุกเนื้อหาได้รับการอนุมัติจากผู้สร้างในจีนแผ่นดินใหญ่ และดำเนินการภายใต้ข้อกำหนดของแพลตฟอร์มอย่างเคร่งครัด ✅",PT11S,th,2915813,35701,2026-01-16T08:00:03Z
Comedy,23,JbfzOQfXsPY,Pranking my family 🤣family prank scared funny funnyvideos funnymoment,animalsjokegenerator,UC69hZRrM-Z6Uex43cVcMvYA,Pranking my family 🤣#family #prank #scared #funny #funnyvideos #funnymoments #fyp #foryoupage #usa  🔗 Original TikTok: https://www.tiktok.com/@animalsjokegenerator/video/7528216804666150175  #Shorts #TikTok #Viral,PT2M7S,en,7139691,181328,2026-01-17T11:31:02Z
Comedy,23,AHry1wXThMU,#denzelwashington,ItsJustOlaf,UCgYkyYb1sy59_SX9_WZaHgQ,,PT15S,en,9295687,113523,2026-01-16T16:02:59Z
Comedy,23,lTwOPYyseTM,Netflix remix #mercuri_88 #littlebrother #fyp #funny #comedy #xyzbca #viral #trending #tiktok,Laceneva Nedi,UCigO8jqImEzzBZQpuTcUQZQ,,PT16S,en,11458268,104453,2026-01-13T09:08:12Z
Comedy,23,hVhKtRNacRE,Tu dois choisir ta sœur 😱😭,Lionel,UCXK2J35NiGK5PGFhTQsxs_w,,PT1M9S,fr,214220,15563,2026-01-20T18:58:29Z
Comedy,23,JlguLb24Pug,J’ai le pire superpouvoirs… #drole #humour #sketch #yasiru,Humburg Khov,UCifl7CapJF_AEC8E-QlwFxQ,,PT37S,fr,509028,12637,2026-01-15T03:58:06Z
Comedy,23,o6PyLzPrdVI,Artes Incríveis no Rosto #artes #humor #shorts,Arte que Fala,UCRFbF655AZw37hQN6SD9TPg,,PT53S,pt-BR,6937908,188557,2025-12-30T16:30:21Z
Comedy,23,W49oxffKN3M,When the voice actor arrived at the police station | Police Academy#shorts #viral #viralvideo,Sirenith Frame,UCkFgAuCTBfDAqiI6sDYE2gQ,"Complete edit produced using DaVinci Resolve   Edited by: Sirenith Frame  This edit is entirely original and deeply reimagined—no content reuse.   All footage was meticulously sourced and crafted from scratch, featuring unique transitions, custom color grading (CC), effects, and narrative techniques to ensure complete originality.    ➡ If you enjoyed this edit, please like, comment, and subscribe for more high-quality content!  #Movie #Comedy #FunnyMovies #HilariousMoments #MovieClips #4K #DaVinciColorGrading #Editing #VynexEditing #OriginalContent",PT57S,es-ES,37895676,1158805,2026-01-12T03:43:30Z
Comedy,23,P8O9nQG6qx0,"Arnaud Ducret, roi du beatbox ?",C à vous - France Télévisions,UCejTWYquMXD_MFHRZiqo_Aw,"Le moustique, la voiture, la mobylette : Arnaud Ducret, le roi du beatbox, explique comment ce talent lui a une fois “sauvé la vie” dans un bus 😅  Abonnez-vous 👉 https://bit.ly/cavous_youtube  🔔 Et activez la cloche pour ne rien rater 😃 #CàVous : le rendez-vous de celles et ceux qui font l'actualité politique, économique, sociétale et culturelle  📺 Pour (re)voir l’émission entière, d’autres et leurs meilleurs passages : 👉 C à Vous : https://bit.ly/cavous_replay 👉 La Suite : https://bit.ly/cavous_lasuite_replay  📲 Suivez-nous sur nos réseaux sociaux : | Facebook : https://www.facebook.com/cavousf5/ | Instagram : https://www.instagram.com/c_a_vous/ | X : https://x.com/CavousF5 | TikTok : https://bit.ly/cavous_tiktok",PT1M,fr,125968,1635,2026-01-18T10:00:00Z
Comedy,23,k7pLd2LdYeI,MOM will NEVER FORGIVE her...😂,WigoFellas,UCZJXPmoPwJ0VM7aY2vWKwdA,,PT17S,en,2945953,33820,2026-01-18T14:45:06Z
Comedy,23,2kSe55xEeWk,"💍 If She Loses, She Has to Marry Me 😱#couplechallenge #highstakes",Pipokinhas,UC5ZAl5dnPzVDQ6PnQS780XQ,,PT59S,en,25328873,899310,2026-01-16T18:33:55Z
Comedy,23,ev-tPfMyv8M,Alors du coup on fait quoi ? Est-ce que Sac de riz suit Anna ou est-ce qu’il reste avec ses potes ?,Lennon,UC4gV_ujKk_07ypEqSJtEBeg,,PT57S,en-US,125976,5886,2026-01-19T16:01:04Z
Comedy,23,2aUjPOhXyRE,L’âge de ma femme : la question piège du comique 😂 - CI,Rires & Prime,UCBDIL6luOaVTOEAw2zICwqQ,"🎬 Bienvenue sur Rires & Prime ! Retrouvez ici les moments cultes de la télévision française : sketchs hilarants, soirées mythiques, archives inoubliables et les plus grands noms de l’humour. Des classiques comme La Grosse Émission, Les 100 plus grands, Enfants de la télé ou Samedi soir en direct vous attendent !  👉 Le meilleur de la TV c'est ici sur Rires & Prime ! Abonnez-vous 👉 https://bit.ly/41EWGzg  #RiresEtPrime #HumourFrançais #TVCulte #SketchsTV #Nostalgie",PT20S,fr,105615,2940,2026-01-18T06:00:03Z
Comedy,23,6Vj9wh5dZAo,Tu trouves ou 🤣😂#shorts #anime #funny #animisme #fypシ゚viral #memes #challenge #music #humour #100,DOSKI CC KILLER,UCOWh5My3_jnbRvIKvjuxKdw,,PT24S,fr-FR,262675,4225,2026-01-16T15:05:42Z
Comedy,23,67jyMIncwoo,Por favor comparte con tus amigos #pov #herramientas #sketch #gr (11),oshr,UCKByKn5AoN2wlVrHDvK3Ckg,,PT43S,fr,1844237,50244,2026-01-08T09:10:10Z
Comedy,23,7O8NdsVfcoo,Streetfight escalates 🤯#mrsus #comedy #fail #beef #prank,patroX,UCrk1WJ0w3ay2uTjWTDe7uuA,,PT14S,de,16498201,147664,2026-01-11T17:28:18Z
Comedy,23,PnMRIzkK_Io,"For four dollars, Sheldon once again put his intelligence to use #movie #edit",FuturePunk Recap,UCGHAIgai77XMWc-bR3iQK-Q,"For four dollars, Sheldon once again put his intelligence to use ❤️ | Young Sheldon Season 4 (2020) Edit | frag (TikTok Remix) Slowed #edit  Movie: ‌Young Sheldon Season 4 (2020) Music: frag (TikTok Remix) Slowed Editing program: After Effects 2024  #shorts #edit #movie   All rights reserved All videos, songs, pictures and charts used in the video are the property of their respective owners. Neither I nor this channel asserts any rights for them.  Copyright Disclaimer: According to Article 107 of the Copyright Act of 1976, fair use is permitted for purposes such as news reporting, teaching, academic and research. Fair use refers to the use permitted by copyright law; otherwise, it may constitute infringement. Non-educational or personal use will tip the balance of fair use in favor of fair use. -- -- -- -- -- -- -- -- -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - thanks for watching... !!!!! ❤ ️!",PT2M30S,en-US,13630224,1357505,2026-01-18T17:23:38Z
Comedy,23,X9mjhJkk-UQ,COMMENT FAIRE PASSER LES MAUVAISES NOTES 😏,islmic-love,UCbCskzXUgZjXAMc0ml_BXng,,PT42S,fr,468906,15786,2026-01-14T10:17:43Z
Comedy,23,0CoVmyru_Oo,Leslie Nielsen in Airplane Never Gets Old,Valathor,UCO41LQMnEzCFUgGB_QLVPLQ,I laugh at the same moment every time. Leslie Nielsen’s calm delivery makes the scene even funnier,PT42S,en,7848402,248736,2026-01-16T11:40:00Z
Comedy,23,drDSHAapZ70,Looks more convincing than The Flash movie,ReLike Vibes,UCzrTsagimO8Ao2qCRnVPUHA,Credits -,PT12S,en,9135315,356635,2026-01-10T07:30:24Z
Comedy,23,TpZ6C433GSc,See how many obscure animals from Zootopia 2 you recognize! #zootopia2 #zootopia #zoo #wildehopps,🎀Nastasia🎀,UCrPFb8cPJGCh_z0NznNWMEQ,,PT18S,en,23151409,452215,2026-01-11T06:17:00Z
Comedy,23,HsQlJVIGVvY,J’en suis sûr que c’est une classe de 2007,Ramirezpatriciayreqv,UCVp6J9EOFZXdSK-2H4j94fA,,PT59S,fr,254983,5744,2026-01-18T02:53:23Z
Comedy,23,8FpScCUHnw4,WE CAN’T BELIEVE WE JUST HIT 18M FAMILY MEMBERS! 🥹😭🥰,Cadel and Mia,UCGvGMmyEWp9hxDqmfLJbpkQ,,PT25S,en,5472821,131670,2026-01-18T10:30:09Z
Comedy,23,q6NTBdTIkpU,#pov #skit #funny #acting #story#fyp #foryou#foryoupage #fypシ #fypage #duet #viral #tools,saffron,UCff4eAOOSL2PMivKGieMU7w,,PT1M4S,fr,227157,7573,2026-01-17T02:55:32Z
Comedy,23,OkU99JFmX24,nagnagna🤣 #partage #partage #humour #funny #police #conseilsauto #automobile #voiture #auto,CLAPUCHKAPLAY,UCGWa2iNqc5SN39lGVLTADfg,,PT15S,fr,157713,1601,2026-01-16T11:18:14Z
Comedy,23,RHFOu4MGqOI,J’ai raison?😅 #humour #blague #viral #comedy #foryou,JLCartier,UCRivJhqFU2fIDHWTWP3_XuA,,PT33S,fr,217209,9565,2026-01-16T19:35:24Z
Comedy,23,6WmIaAzNj3M,New Comedy Remix😂What's your Favorite Number??.mp4,ISSEI / いっせい,UC6QZ_ss3i_8qLV_RczPZBkw,"This video is fictional!!  Welcome to the energetic and funny ISSEI Channel!! Please subscribe if you like this videos, and hit the Like button and Share! Stay tuned for more amazing contents!   - Smile and Love from Japan -  #shorts #issei #issei0806 #meme #reaction #trending",PT26S,en,7148943,144366,2026-01-20T09:00:00Z
Comedy,23,kT6gJ7WGcz8,Ranking The Best Situation Draw 😂,SpiritRank,UCjvK4AxhYGwAYy_OYOMCuWg,Subscribe for more funny videos  #drawing  #ranking #tiktok #funny #thisistheend #funnymoments #australia #canada #uk #usa #scribble #top5 #rankingmoments #unitedstates,PT53S,en-US,12134297,791559,2026-01-15T15:42:09Z
Comedy,23,yt9bSYA0b4g,#chat #snapdrole #humour #chatstory #cat #memechat #drole #funny #animaux #animals,Niche2quizs,UCmKVEDNThEWjS-gXPr2Uqog,,PT1M3S,fr,125840,8585,2026-01-19T19:59:18Z
Comedy,23,2u7cFasb8qo,They broke into the wrong house💀🔥 | Once Upon a Time in Hollywood #edit #shorts,Linnea Cut,UCXA96OX1_p3vfjaekivBxBg,"They broke into the wrong house💀🔥 | Once Upon a Time in Hollywood  #movieedits #film #movie #action #edit #shorts #aftereffects   Music :  Montagem Impacto(slowed)   Movies : Once Upon a Time in Hollywood  Editing Software: After Effects 2023  ⚠ Fair Use Disclaimer: This video contains copyrighted content, including images, video, and music owned by their respective creators. We do not claim ownership.   This content is used under Section 107 of the Copyright Act 1976, which allows ""fair use"" for commentary, criticism, education, and non-commercial use.  Thanks ALOT For Watching!!!",PT1M,en-US,8691339,437739,2026-01-15T12:57:00Z
Comedy,23,DV7KkBnmrOQ,La politique c'est comme un péage d'autoroute ! - La semaine de Naïm,NAÏM,UCL5WDPEm30nG6kkBmF9bfig,"Nouveau spectacle Chapitre 3 en 2026 🔥 Toutes les dates  : https://www.naim.art/ Soyez mes invités pour Chapitre 3 : https://forms.gle/qtNoX5Ra4AjBFoYT8   Abonnez-vous à ma chaîne pour recevoir mes nouvelles vidéos, et suivez-moi sur mes réseaux :  ➡Facebook : https://www.facebook.com/naimakalamine/ ➡Twitter : https://twitter.com/Naim_Lamine ➡Instagram : https://www.instagram.com/naim.lamine/",PT1M51S,fr,88151,8536,2026-01-20T17:24:06Z
Comedy,23,Xw28kyjBCmU,#movie The Sharp Cop’s Hunch | How A Cop Knew The Store Was Robbed Without Being,Cindy,UC4OdCWJnM4xOEdQK85qRM7g,"Ever seen a cop who can sense crime just by having a casual chat? In this scene from the heartwarming comedy ""It Could Happen to You"" (1994), starring Nicolas Cage, we see Charlie the police officer do just that. The film is famous for its story about a lottery ticket and an act of kindness, but this moment highlights Charlie's intuition and connection to his community in a different way.  Watch as Officer Charlie (Nicolas Cage) walks into a store, perhaps for his morning coffee, and strikes up a routine conversation with the owner. Nothing seems out of the ordinary at first. But through subtle cues—maybe a nervous glance, an item slightly out of place, or the shopkeeper's tone—Charlie pieces together that something is very wrong. He realizes the store has just been robbed, all without the owner explicitly saying a word.  Why This Scene is Great:  Character Insight: It shows Charlie isn't just a ""nice guy""; he's an observant and competent cop who cares about the people on his beat.  Everyday Heroism: It's a moment of low-key, smart policing that doesn't require a chase or a gunshot.  Human Connection: The scene likely hinges on Charlie's ability to read people, which is central to the film's theme of kindness and human connection.  This quick, smart moment is a great example of how movie heroes can solve problems with their wits as much as their actions.  👉 What’s your favorite “smart detective” moment in a movie? Share in the comments below!  Don't forget to: 👍 LIKE this video if you enjoy understated, clever character moments! 🔔 SUBSCRIBE and hit the bell for more scene breakdowns and hidden gems from classic films! 🗨️ COMMENT and let us know what other movie scenes you'd like us to analyze!#MovieScene #FilmAnalysis #ItCouldHappenToYou #NicolasCage #ComedyMovie #1990sMovies #PoliceScene #CleverCop #MovieBreakdown #ClassicFilm #FilmClip #CharacterStudy",PT42S,en-US,11763627,1076061,2026-01-17T12:33:09Z
Comedy,23,DGfQq70mmPw,Fin de carrière pour ce chroniqueur de Frontières 😂 – Le journal du droitardisme #01,Glupatate,UCE38FJeWDQ-ViY6buSKWoJg,Fin de carrière pour ce chroniqueur de Frontières 😂 – Le journal du droitardisme #01  #droitardisme #glunews #frontières #alcool #shit #edit #glupatate,PT2M59S,fr,223479,18877,2026-01-19T06:20:05Z
Comedy,23,BAhNtPAJOio,"En France, on sait bien revendiquer ses droits 😂 | PEP's #shorts #peps #humour",funnyDaphne789,UC2Ab0DOLIMnuYZ-iEfRz8WA,,PT39S,en-US,399953,21838,2026-01-13T13:15:01Z
Comedy,23,qMLm6Ly5XdU,L’imitation est tellement incroyable qu’elle semble incarner Trump encore mieux que l’original,Le Podcast de la Bourse,UCThl4vA0pKxcCu8TCv5T1hQ,,PT48S,fr-FR,576797,29872,2026-01-14T17:31:00Z
Comedy,23,0WpIo2hVppQ,Changement capillaire 😱🥰 Alors vous aimez ce premier épisode ? ✨🙈,Mareva_Kelly,UCVHPBfEnYvkXRIhTTb84grA,#couple #reality #humour #comedyvideo #postpartum #hairstyle #postpartum,PT1M11S,fr,213589,16068,2026-01-16T20:42:52Z
Comedy,23,uYam6c223-o,Le slime le plus Grand du monde a finit dans les canalisations 😱😭,benoit_chevalier,UCTb3KFXkJpdvLku09Ly9dkg,,PT34S,fr,432395,13516,2026-01-13T20:15:05Z
Comedy,23,MCzTQsbQE1c,Marine Le Pen magistrale sur Lecornu,10minutesl'actu,UCgcfP8dO-EN5Wl2SRfnBp9w,"▬▬ ✅ ABONNE-TOI & REJOINS LA COMMUNAUTÉ ▬▬ 👍 Like la vidéo si tu as appris quelque chose 💬 Dis-moi en commentaire ce que tu en penses 🔔 Active la cloche pour ne rien rater des prochains débriefs   🐦 Suis-moi sur X (Twitter) :  https://x.com/10minuteslactu 🎵 Découvre mes formats courts sur TikTok :  https://www.tiktok.com/@10minuteslactu 🎵 Instagram : https://www.instagram.com/10minuteslactu/  Merci de ton soutien — à très vite 🚀 Cette vidéo contient de courtes citations. Utilisées à des fins d’analyse et de critique, conformément à l’article L122-5 du Code de la propriété intellectuelle. Tous les extraits restent la propriété de leurs ayants droit.",PT35S,fr,107882,5822,2026-01-19T05:00:34Z
Comedy,23,iRsQdigFJ_U,Je t’aime… bien.,Odah Sama,UCJefQ77F9ZyExcjDOZNleBw,,PT1M30S,fr,217527,4903,2026-01-16T07:14:05Z
Comedy,23,0WWZVfAcDT4,Je vous dévoile la vérité #dance #snapdrole #humour #motivation #spotifyclone #nasdas #chocolatchaud,Team NASDAS 🦅,UC-2sU9mpGUd1t6O2OG2paVA,,PT26S,fr,162775,6160,2026-01-17T14:43:23Z
Comedy,23,8a5tDaBIubg,سمع امونامي سمع⚽🇸🇳🇲🇦😂😂😂😂😂😂,Botola-IA,UCD5UKh9IzPFB1ZlH62ypzKw,,PT12S,ar,630604,11698,2026-01-19T01:28:02Z
Comedy,23,J4eIYuCsd68,Pour 9 nuggets... il s'est retrouvé coincé ! La honte absolue 😂#shorts #viral #trending #fyp,Tevos Show,UCKB2RE9Jm2d9ad24PFrZpiA,,PT58S,fr-FR,195483,14313,2026-01-17T11:06:00Z
Comedy,23,HnqF0wkqjFM,Le film Mulan est sorti pour ouvrir le parc Disneyland en Chine ?? 🫢,slash,UCguxKRCUwOq97ouGaBMtrQQ,"@superkevintran nous explique l’origine de ce film Disney mythique avec @Maskey   🔔 N'oubliez pas d'activer vos notifications 🔔  📺 Retrouve-nous sur nos plateformes : https://www.twitch.tv/france_tv_slash    @francetvslashtalents     @francetvslashstudio     @francetvslashcauses    📲 Suis-nous sur les réseaux : https://www.tiktok.com/@francetvslash https://www.instagram.com/francetvslash/ https://twitter.com/francetvslash https://www.facebook.com/pg/francetvslash/  Découvre nos séries, documentaires, enquêtes, interviews, et bien plus encore  en streaming gratuit sur la plateforme France·tv 👉 https://www.france.tv/slash  #mulan #disney #truestory #anecdote #shorts",PT30S,fr,84406,1563,2026-01-19T12:00:39Z
Comedy,23,k7uUusFM6tk,Alex Vizorek et Sarah Knafo ont des points communs... 🤣,RTL  ,UCzBoVtUqSyAyr0kF5ABW7gQ,"Alex Vizorek et Sarah Knafo ont des points communs... 🤣 L'Oeil.. et l'humour d'Alex Vizorek le vendredi à 7h55 dans #RTLMatin, face à Sarah Knafo, députée européenne Reconquête ! et candidate à la mairie de Paris",PT58S,fr-FR,179945,2406,2026-01-16T11:30:51Z
Comedy,23,azvphyAwvMU,How Are We Always in Sync?!🤣🤓🤪😍 #funny #laugher #sameenergy #friends #funnyshorts #fyp #comedy,Romanas Katun,UCxdW4W9yWZ2hNSIJq5bo5_w,,PT56S,en,5125908,297814,2026-01-17T00:28:18Z
Comedy,23,iQQeK1KK3PQ,Bruce Lee demonstrates Qigong.#kungfu #brucelee,Kungfu Lee TV,UCgC24fcg9teBDEBDR1vy8ZA,,PT11S,en,4832279,115684,2026-01-17T13:33:09Z
Comedy,23,5ZDqKlyuNAQ,Itzhak Perlman gets TROLLED by Peter Schickele 😂 #Savik6655 #shorts #shorts,Savik,UCn2u_WLOGsTi-9S74GmXvAw,"#itzhakperlman #peterschickele #savik6655 #classicalmusic #musiccomedy #funnymoment #orchestra #violinlegend #musichumor #concertmoment #classicalhumor #musiclegends #stageprank #nostalgia #viralshorts #shorts #short  A hilarious special video mix capturing a legendary musical prank in the world of classical music. In this unforgettable clip, Peter Schickele playfully trolls violin virtuoso Itzhak Perlman during an orchestra performance by intentionally messing up the music, creating a brilliant mix of confusion, humor, and professionalism. A perfect example of how even classical legends enjoy laughter on stage.  🎻 Violin: Itzhak Perlman 🎼 Composer & Humorist: Peter Schickele 🎵 Genre: Classical / Musical Comedy 🎭 Moment: Live orchestra performance parody",PT47S,en,4927590,107535,2026-01-15T14:08:00Z
Comedy,23,dKJLP_V7Woc,Devenir un bon père n'est pas facile surtout lorsqu’on a oublié de coiffer sa fille( Grey’s Anatomy),Mostra,UChGScjNxPpAAxv9A8fxUvzw,,PT1M28S,fr,504050,31634,2026-01-15T03:31:22Z
Comedy,23,kzEI2UgAAkQ,Jeu : devine le drapeau @LaGroupiedAlana #shorts #youtubeshorts #trending #viral #challenge #funny,La Groupie d’Alana,UCFOFS-s9fQ8ujLato-zBHFQ,,PT43S,fr,95192,7834,2026-01-19T12:36:48Z
Comedy,23,pdQPLUgJrOA,#foryou #skit #comedy #shortvideo #funnyimages #fire,Denby3,UC3h5XQ_M5IiTEC2u8Dqxcfg,,PT1M,fr,383187,4836,2026-01-15T08:18:11Z
Comedy,23,04oIyDE1jQ0,L'oeil du Tigre 👁️🐅#macron #emmanuelmacron #brigittemacron #oeildutigre #fyp,Illusions Maker,UCvAq0iFQP6uMVWyEvwa4XgA,,PT11S,fr,140146,3907,2026-01-16T07:13:14Z
Comedy,23,BmqAfdfdRA0,#humour #fyp #funny #comedia #comedy #pourtoi,Hesrw Jerwer,UCDJAgaSo9mC94qNWxDmm8Qw,,PT58S,fr,207973,5333,2026-01-17T14:43:03Z
Comedy,23,AARMlsIs0H0,Quels sont les PIRES films d’animation de ces 5 dernières années ?,WitherX,UCd6FB9w5a46ZueQPgFTn2Gw,【💬】Discord de la chaine : https://discord.gg/zP2za8jZ3F 【🐤】Twitter : https://x.com/WitherX380 【🎮】Twitch : https://www.twitch.tv/witherx380  #witherx #animation #wish #kraken #disney #dreamworks #humour #flop,PT1M3S,fr,146982,12569,2026-01-18T17:39:35Z
Comedy,23,9EgVSdSwDSo,This Cat Did WHAT?! 😮😂 | Funniest Cat Video#cat, Naughty cats,UCvlYzUC4cqL8YcC0ecQTC_Q,"Here’s a ready-to-use YouTube package for a viral cats video 😮🐱 You can copy-paste directly 👇 🔥 Viral YouTube Title Options (Choose one) This Cat Did WHAT?! 😮😂 | Funniest Cat Video You Won’t Believe This Cat 😮🐱 #Shorts Cats Are Built Different 😮😂 This Cat Broke the Internet 😮🐾 Funniest Cat Moment EVER 😮🐱 📝 Video Description (Short & Viral) This cat’s reaction is UNREAL 😮😂 Cats never fail to surprise us with their funny and crazy moments 🐱💥 👉 Watch till the end! 👍 Like 💬 Comment 🔔 Subscribe for more funny cat videos! ⏱️ Video Sections (Chapters) (Optional but helpful for long videos) 00:00 – Cute Cat Intro 🐾 00:05 – Something Unexpected 😮 00:10 – Funniest Cat Moment 😂 00:18 – Cat Reaction 💥 00:25 – Ending You’ll Love ❤️ 📢 Call to Action (Say or Text on Screen) 👉 LIKE 👍 if this cat made you laugh 👉 SUBSCRIBE 🔔 for daily cat videos 👉 COMMENT 🐱 if you love cats 🏷️ Tags (Copy All) Copy code  cats funny cats cat video viral cat cute cats funny animals cat shorts youtube shorts viral shorts pets kitty funny cat videos cat reaction cat meme animal shorts #️⃣ Hashtags (Use 3–5) Copy code  #cats #catshorts #funnycats #viral #shorts If you want, tell me: Shorts or long video? Funny / cute / crazy cat? I’ll optimize it even more",PT1M3S,en,4078398,70826,2026-01-17T02:00:15Z
Comedy,23,zYZJC8UMcik,It was too good to be true 😭,IanGillisReacts,UColSMMK4OxdHqHWpQzDq_Og,#golf #shorts #funny #prank,PT11S,en,4652700,192721,2026-01-17T00:31:04Z
Comedy,23,RTLrVF0mySM,#fyp #pourtoi #humour #enfant #sketch #cambrioler,Liebler Ricker,UCa7jsMaMcsB0xooSbv321pQ,,PT23S,fr,307538,7040,2026-01-15T05:57:28Z
Comedy,23,6_q-4uFZWf0,Professional Artist ❤️❤️❤️❤️,Musa Dalladi ,UCVPN9-Dhqis6Gy67T1RM2vg,,PT29S,en,4698483,120369,2026-01-13T18:20:28Z
Comedy,23,XBxm_oGs1JE,Monitoring FAILED MEME FAILS Compilation,ClipVault TV,UC7CzXI3Xs2NdiGGSpaL49ng,We are LIVE on KICK CLIPVAULT TV  https://kick.com/clipvaulttv Got a funny or crazy clip? Submit it and get featured — you might even win $100. Submit your original clip to be featured on ClipVault TV’s channel and compilations.  https://form.jotform.com/260154790786163,PT1M18S,en,5006350,124340,2026-01-15T03:20:29Z
Comedy,23,ql6jAYHtDG4,Avenger’s sign #shorts,Sagu khas,UCH3v1bY4X1DEsV8oRe2H1Fw,,PT15S,en-US,27338684,298996,2026-01-17T08:23:13Z
Comedy,23,l_iEw9_coqs,Best Tourette Moments 😭,King Kermit,UCEPgw1tBeEf1TCIWGMw1kCw,,PT1M,en-US,9542005,587392,2026-01-14T19:25:51Z
Comedy,23,SJhUr_0sR9U,Purple vs Gold Dog Competition Plot Twist 😂 #kpop,okbang,UCBlLrHIT6k2nMTqrojiTFdQ,,PT36S,en,10082156,264585,2026-01-15T07:29:05Z
Comedy,23,yMq_jvFyekM,Ilyes se fait roaster dans le DJADEL SHOW ÉPISODE 3 DISPONIBLE MAINTENANT SUR YOUTUBE 🤯,Ilyes Djadel,UCQ0ix8RLpGxRXrnNxBRKi1A,,PT1M30S,fr,175519,4513,2026-01-16T17:28:13Z
Comedy,23,rE-9abM0GVo,Pas de répit pour Alice Moitié et Paul de St-Sernin 💀,Kyan Khojandi,UC-6TxFNjRXDwCBicVMmK5vg,,PT1M29S,fr,317684,11876,2026-01-13T17:01:28Z
Comedy,23,u9QrFfOMhrE,essaye de ne pas rire  #humour #humoristefrancais,Bobbywol,UCGU2PVFoThgS92VYquGxsrw,"Bienvenue sur la chaîne Essaye de ne pas rire 😂 Je te partage les meilleures vidéos d’humour TikTok . Ici, le concept est simple : te faire rire… ou au moins essayer ! Vidéos drôles, clips inattendus, moments absurdes, fails, memes et défis impossibles à regarder sans sourire. Chaque vidéo est un nouveau challenge : arriveras-tu à garder ton sérieux jusqu’à la fin ? Abonne-toi et mets ton self-control à l’épreuve 🔔",PT37S,fr,216545,6419,2026-01-17T15:03:12Z
Comedy,23,2HixOiMoI7s,Fallait pas passer devant lui a la boulangerie !🤣 I Le clan partie 27 #film #cinema #comedie #corse,Cinémotions,UCThR2cGvQQeLNanUAQ8CgFQ,,PT59S,fr,57533,2466,2026-01-20T17:00:10Z
Comedy,23,GVZTVq_h_64,Des French Dreamers vivent à 12 dans un petit appartement 😮,SOS ma famille a besoin d'aide ,UCHJsrKhw_nLTzW681yZC4-g,"Tous les épisodes de l'émission SOS Ma famille a besoin d'aide c'est ici 👉 https://bit.ly/3ZuXxRw Pascal le Grand Frère, drames familiaux et conflits parents-ados sont au programme. Abonnez-vous !  © La Concepteria",PT1M15S,fr,228903,8132,2026-01-15T06:00:16Z
Comedy,23,QatH51JEHdU,#relatable #skit #comedy #funny #shorts #pov,Franck Keller,UCd7oFfLYVtNkVs3RmCWAipA,,PT48S,fr,720802,13919,2026-01-11T14:58:34Z
Comedy,23,n2FyLToDujE,POURQUOI CE CLIENT EST-IL ÉTRANGE ?,[L2P] LES 2 PHILANTHROPES,UCEdRJHnA0vrbsAz9hH6jdyw,Abonne-toi pour du bon moment gratuit 😎 (merci)  #shorts,PT50S,fr-FR,516844,52029,2026-01-12T17:30:16Z
Comedy,23,SCrgu7vVG0E,POV: Your Friends Are Your Biggest Enemies😭😂 #shorts,Pretty Romantic,UCrvdMsIjkBv5VPUMZjSojaA,,PT15S,en,4976359,101145,2026-01-15T01:00:44Z
