category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Film & Animation,1,kYDzGJauurY,🤣 This Comedy Act Changed Everything | Judges Couldn’t Stop Laughing,Viral Talent Shorts,UCgMp7F1J984xYyKZxsrHCdQ,"Is comedy performance ne poore stage ka mahaul badal kar rakh diya! 😂 Jaise hi act shuru hua, audience hans hans kar pagal ho gayi aur judges apni hansi rok hi nahi paaye.  Ye sirf ek performance nahi thi, balkay timing, expressions aur confidence ka perfect mix tha jo har second ke sath aur bhi zyada entertaining hota gaya. Is act ne ye prove kar diya ke comedy kisi aik zaban ya mulk ki mohtaaj nahi hoti — agar talent real ho to duniya ke kisi bhi kone mein log connect kar lete hain.  Judges ke reactions, audience ki taaliyan aur stage ka energy level dekh kar ye kehna ghalat nahi hoga ke ye moment pure entertainment history ka yaadgaar hissa ban gaya. Kuch performances sirf funny hoti hain, lekin kuch aisi hoti hain jo logon ke chehron par muskurahat chor jaati hain — ye act bhi unhi mein se ek tha.  Agar aapko comedy, fun moments aur unique talent pasand hai, to ye video aapko poora entertain karega. Dekhiye, enjoy kijiye aur hansi share kijiye 😄✨  This video is shared for entertainment and inspiration purposes only.",PT46S,hi,7089342,210756,2026-01-14T15:21:38Z
Film & Animation,1,Gspaur52_ww,Failed renovation#funny #foryou #funnyvideos #fail,funnypets327,UCngJgeFHANvu8iwmNmXoa7g,,PT1M16S,en,3367481,48987,2026-01-16T10:28:51Z
Film & Animation,1,RVpz-991NcI,Déjà vécu pour ma part et vous  🤣🤣🤣 #humour #pourtoi #foryou,Ameli Khawari,UC6kOwGxxlLM0d6zQz-v_gNg,,PT55S,fr,562393,15667,2026-01-16T03:15:51Z
Film & Animation,1,ARmpNXfq4qM,Le Singe Et L’Éléphant Sont Devenus Tout Colorés Dans L’Arc-En-Ciel￼,TudoG,UCJ2mGuuCGIRKFBKRdbHsu2w,This Video Is Made For Educational Purpose Only  📩 - Professional e-mail : tudogprofessionnel@gmail.com  #shorts,PT50S,fr,375472,25139,2026-01-18T17:51:18Z
Film & Animation,1,xmCT4bU9fvs,L’amour d’une grand-mère et l’erreur d’un enfant 😭💔🛵👵❤️#shorts,génie14-c8u,UCedDc2mS1-G0PCLG9zAJG9g,,PT55S,fr,358871,0,2026-01-19T17:01:43Z
Film & Animation,1,DxoaP4OlC4Q,24 Frames per Second vs 24 Frames per Season 💀  #anime #jujutsukaisen #onepunchman,KingChris,UCu-pLexbz0lzAzwzXtd6v_Q,,PT15S,en,4178195,261006,2026-01-19T18:34:32Z
Film & Animation,1,MeOSh_fqAaI,Il a débrancher son cerveau a cause de l'armée. 🤣 #shorts,FARSEP-EDIT,UClDciuwOXQVRjqjDSz5FRMg,Il a débrancher son cerveau a cause de l'armée. 🤣 #shorts   Crédit : Malcolm,PT54S,fr,890705,48508,2026-01-11T16:27:15Z
Film & Animation,1,o1Qpwv8Nwa0,"This is so funny, l couldn't stop laughing #funny#doddlersoftiktok #funnyvideos#duet",phu pham vi6,UC0eKtWLnj-QYLPoikf9qsFQ,,PT40S,fr,528043,17311,2026-01-15T11:10:22Z
Film & Animation,1,o3IuuLwJu1o,“Would that be the enemy?”#shorts #viral #trending #series,Hailey Eva,UCeaPzI-L4kkJ7jPIxcjU8hA,,PT44S,en-US,8633135,318119,2026-01-16T03:19:15Z
Film & Animation,1,MvPoVX5XCHg,Il n'a PAS de FAMILLE 💔... 〢 Kotaro  #anime#animeedit#short,Mokutone ,UCrU1F9WBXIu6tb9039-dDJA,,PT59S,fr,267970,16504,2026-01-18T16:49:00Z
Film & Animation,1,1zRUAz57otA,Daï Maito 🔥🗿,Gama-maru,UCv4LOsQmbKuj6u7JE2c3DqA,"ce moment montre la puissance du père de gai Maito. daï maito a prouvé que la volonté peut dépasser le talent.  Ignorez les tags :  #anime#anime4kedit#ytshorts#naruto#capcut#shorts#boruto#Sakura#Susuke#Kawaki#A0T#AttackOnTitan#erenjayger#Onepunchman #Saitama#AnimeAmv#AMV#Onepeice#Luffy#Highschool#NewAnime#Badasss#BestAnimeMoment#youtube#video#youtuber#music#love#newvideo#kpopedit#v#naruto naruto,narutoedits,narutoshippuden,narutoedit, anime,narutouzumaki,amv,sasuke,narutomemes,animeedits,narutoanim,boruto,kakashi,itachi,animeedit,sasukeuchiha,uchiha,amvedit,narutocosplay,sasukeedit,narutofan,amvedits,sakura,narutoart,narutoamvs,animeamv,amvs,manga,edits,uzumakinarutoshippuuden,obito,narutoxsasuke,akatsuki,borutonarutonextgenerations,madar,minato,hinata,sasukeamv,itachiuchiha,narutofanart,narutomanga,uzumakinaruto,amvanime,narutofans,onepiece,narutogaiden,kakashihatake,animeart,narutohokagenarutomeme,narutobrasil,narutotattoo,narutothelast,sharingan,narutoshipuden,shippuden,anime,animegirl,animeart,animememes,animes,animeboy,animegirls,animelove,animedrawing,animelover,animeworld,a nimefan,animeedit,animeedits,animefarns,animememe,animecosplay,animelife,animefanart,an imekawaii,animefreak,animelovers,animeartist,animestyle,animeamv,animemanga,animeindo,kawaianime,animedraw.animecouple,animeis life,animeboys,animemes,animeme,animeartwork,animeotaku,animecute,animesketch,loveanime,animeforlife,otaku,blackclover,animeedit, onepunchman,onepiecemanga,onepieceedit,dragonballz,onepieceloverjapan,usopp,deathnote, sasuke,boruto,animelover,onepieceindonesia,drawing,nicorobin,kawai,amv,fanart,dbz,brook,goku,memes,shanks,bokunoheroacademia,kimetsunoyaiba,franky,chopper,bhfyp,onepiecememes,narutoamv,naruto,narutoedits,narutoshippuden,narutoedit,anime,narutouzumaki,amv,sasuke,narutomemes,animeeditsnarutoanim,boruto,kakashi,itachi,animeedit,sasukeuchiha,uchiha,amvedit,narutocosplay,sasukeedit,narutofan,amvedits,sakura,narutoartnarutoamvs,animeam V,amvs,manga,edits,uzumak,narutoshippuuden, obito,narutoxsasuke,akatsuki,borutonarutonextgenerationsmadar,minato,hinata,sasukeamv,itachiuchiha,narutofanart,narutomanga,uzumakinaruto,amvanime,narutofans,onepiece,narutogaiden,kakashihatake,animeart,narutohokage,narutomeme,narutobrasil,narutotattoo,narutothelast,sharingan,narutoshipuden,shippuden,tsunade,Seclin,tsunadesenju,tsunadeisqueen,jiraiya,uchihasakura,haruno,harunosakura,naruhina,hinata,hinatahyuga,medicalninja,medicalninjuts,hokage,anime,itachi,itachiuchiha,uchiha,madara,obito,kakashi,animefans,narutofan,narutomemes,manga,uzumaki,sakura,shikadai,nara,shikamaru,animegirl,animeart,animememes,animes,animeboy,animegirls,animelove,animedrawinganimelover,animeworld,animefreak,animelovers,animeartist,animestyle,animeamv,animemanga,animeindo,kawaianime,animedraw.animecouple,animeislife,animeboys,animemes,animeme,animeartwork,animeotaku,animecute,animesketch,loveanime,animeforlife,otakunarutoamv,naruto,narutoedits,narutoshippuden,narutoedit,anime,narutouzumaki,amv,sasuke,narutomemes,animeedits,narutoanim,boruto,kakashi,itachi,animeedit,sasukeuchiha,uchiha,amvedit,narutocosplay,sasukeedit,narutofan,amvedits,sakura,narutoart,narutoamvs,animeamv,amvs,manga,edits,uzumak,narutoshippuuden,obito,narutoxsasuke,akatsuki,borutonarutonextgenerations,madar,minato,hinata,sasukeamv,itachiuchiha,narutofanartnarutomanga,uzmakinaruto,amvanime,narutofans,onepiece,narutogaiden,kakashihatake, an imeart,narutohokage,narutomeme,narutobrasil,narutotattoo,narutothelast,sharingan,narutoshipuden,shippuden,anime,animegirl,animeartanimememes,animes,animeboy,animegirls,animelove,animedrawing,animelover,animeworld,animefan,animeeditanimeedits,animefans,anime,animecosplay,animelife,animefanart,animekawaii,animefreak,animelovers,animeartist,animestyle,animeamv,animemanga,animeindo,kawaiianime,aninmedraw,animecouple,animeislife,animeboys,animemes,animeme,animeartwork,animeotaku,animecute,animesketch,loveanime,animeforlife,otaku,blackclover,animeedit,onepunchman,onepiecemanga,onepieceedit,dragonballz,onepieceloverjapan,usopp,deathnote,sasuke,boruto,animelover,onepieceindonesia,amvedits,sakura,narutoart,narutoamvs,animeamv,amvs,manga,edits,uzumak,narutoshippuuden,obito,narutoxsasuke,akatsuki,borutonarutonextgenerations,madar,minato,hinata,sasukeamv,itachiuchiha,narutofanartnarutomanga,uzumakinaruto,amvanme,narutofans,onepiece,narutogaiden,kakashihatake,animeart,narutohokage,narutomeme,narutobrasil,narutotattoo,narutothelast,shaingan,narutoshipuden,shippuden,tsunade,senjuclan,tsunadesenju,tsunadeisqueenjiraiya,uchiasakura,haruno,harunosakura,naruhina,hinata,hnatahyuga,medicalninja,medicalninjutsu,tsunadeedit,byakugou,hokage,anime,itachi,itachiuchiha,uchiha,madara,obito,kakashi,animefans,narutofan,narutomemes,manga,uzumaki,sakura,shikadai,nara,shikamaru,animegirl,animeart,animememes,animes,animeboy,animegirls,animelove,animedrawing,animelover,animeworld,animefan,animeedit,otaku",PT1M,fr,114171,10246,2026-01-20T17:00:08Z
Film & Animation,1,Y9W4SZTtVks,"Un toboggan pour maman, une balançoire pour l’enfant 🛝👩‍👦‍👦🎠😄!!#shorts",Filles charmantes ,UChGkXre5nWDroMSWi8A6cvQ,"Un toboggan pour maman, une balançoire pour l’enfant 🛝👩‍👦‍👦🎠😄!!#shorts",PT19S,fr,414627,0,2026-01-16T12:30:51Z
Film & Animation,1,iY-HXh9KAUQ,Pourquoi il ne faut pas négliger ses pieds ?,Mini BoBo,UC7OXo-dsSO_E6aFT0jVjd4g,"On n’y pense jamais… mais la vie sous un pied, c’est l’enfer 😩🦶  Entre 👣 les pas lourds, 🧦 les chaussettes qui grattent, et l’ignorance totale du monde extérieur…  ce pauvre grain de beauté a décidé qu’il en avait assez 😤  Dans cette animation courte et absurde, découvre : 😂 comment un détail invisible prépare sa revanche 🤯 une transformation totalement inattendue 🎬 et pourquoi même les choses minuscules veulent parfois se faire remarquer  Une histoire inutile, improbable… 👉 donc totalement indispensable 😄  Abonne-toi pour des animations drôles, absurdes et beaucoup trop vraies ✨  ⸻  🔖 Hashtags  #Humour #Animation #Pied #Drole #VieQuotidienne #Insolite #AnimationCourte #VideoDrole #Absurd #Shorts",PT29S,fr,608408,23357,2026-01-15T21:59:28Z
Film & Animation,1,Ogvg9jPDsU4,Cet homme redonne foi en l’humanité,DramatizeMe France,UCVZFXAxZ4E1nW-PN1Xfaosw,"Si vous avez aimé cette histoire, suivez notre page!",PT59S,fr,583799,28396,2026-01-17T13:00:00Z
Film & Animation,1,qqrpVEVbV9I,L'ULTIME Technique SECRETE Des Tigres 🐯👀 #shorts,Kumo,UCmEZiiCxlATuFcTZdeAX6zA,"Tout le monde connait les tigres, leurs grandes dents, leurs énormes griffes, leurs taille énorme de gros chat de 300kg ... Et pourtant personne ne connait les techniques les plus avancées des tigres qui son terrifiantes !! 🐯  #tigre #tigres #tiger #chat #technique #animal #animals #animaux #incroyable #nature #kumo",PT1M53S,fr,345512,27665,2026-01-17T17:15:05Z
Film & Animation,1,wT165FHEmVw,"ELLE ME DIT D'ALLER CHERCHER SON MEC, LE FLIC - Redouane Bougheraba #humour #standup #sketch",Redouane Bougheraba TV,UC-4xdm_HWFZqaoZVbJ72o0w,L'intégralité de la vidéo sur ma chaîne principale : https://www.youtube.com/watch?v=sfCUgz8G-IE  #Shorts,PT2M53S,fr-FR,367286,8760,2026-01-16T09:01:33Z
Film & Animation,1,Uudjqcffkn0,Phillies land All-Star closer Jhoan Duran ahead of MLB trade deadline 👀🔥,Ss Hh,UCqPrdgwkLxMiFWCxY5qUGcA,,PT59S,en,17023651,232984,2026-01-17T10:48:48Z
Film & Animation,1,G-i9EMi5c6g,#foryou #fypシ #fyp #pov #humor #comedia #shorts #viral #relatable #acting #fun #storytime,Aelis556R,UCbwLfp9VDyhvl1blXKXzlAg,,PT28S,en-US,211701,9890,2026-01-17T12:06:00Z
Film & Animation,1,mvAg2rxZhMU,#relatable #fyp#acting#fypシ#viral #pov #humor #comedia#freunde#fürdich#toxis,Chafferer143,UCdHWhVjw-srnapGbU-Qq-yw,,PT59S,en-US,477549,19612,2026-01-14T10:34:00Z
Film & Animation,1,rlfaAfQeJbQ,Des ex ultra riches rentrent dans un supermarché pour la première fois...,Lamia Star,UC1Ljp2yPTA-WpUe9UrpzPBQ,Des ex ultra riches rentrent dans un supermarché pour la première fois... ft. @slayornaynay et @capitainelefevre #humour #acting #actrice #cinema #comedie,PT37S,fr,496630,17033,2026-01-14T11:01:34Z
Film & Animation,1,0UZF25Bddxw,#humoristefrancais #humour #comediedramatique #funny #drole #humor,Coralie5847,UCocseyrY3N8vLiOYq0JTs9A,,PT26S,en-US,805978,22120,2026-01-12T10:42:56Z
Film & Animation,1,wOvruGoQwRw,Cops Made Bro Kneel😂😂 #jokes #khanasadi #funnymoments #shorts,OddVidss,UCgqfk3ZlOsR2Q7U2rypwOtw,Fake K*dnapping Prank - Khan Asadi,PT30S,en,5872727,332592,2026-01-13T23:50:11Z
Film & Animation,1,t0_3JpSs4Lk,Qu'est-ce qu'il y a dans le sac à dos ? - Les Duos Impossibles 9ème édition,Les Duos Impossibles de Jérémy Ferrari,UCi30HhX-tetz-beUoTKhbHQ,"Les Duos Impossibles 9ème édition, dispo sur l'App CANAL+",PT50S,fr,1219343,40973,2026-01-09T17:25:12Z
Film & Animation,1,THRV416-gVM,« Traumatisé à vie parce qu’ils ont une mère tarée » 😂 #freddygladieux #squeezie #embrouille,Black Shaddy Officiel,UCKYrIRDJsl_3A-mv1rGtfGg,,PT1M29S,fr,373666,13767,2026-01-15T17:51:31Z
Film & Animation,1,0O0mDgwTSRI,Hulk's Blood Is Toxic #marvel #hulk #aeedit #movie,Movie Molecule,UCmdzw9Qa6y4ZwNtzeryhkDg,"Movie: The Incredible Hulk (2008)  Starring: Edward Norton (Bruce Banner / The Hulk), Liv Tyler (Betty Ross), Tim Roth (Emil Blonsky / Abomination), William Hurt (General Thaddeus 'Thunderbolt' Ross), Tim Blake Nelson (Samuel Sterns)  Music: NO BATIDÃO (Slowed|Explicit) – ZXKAI / SLXUGHTER  Editing Program: After Effects 2023  #TheIncredibleHulk #EdwardNorton #Marvel #Superhero #Hulk #2008Film #ActionSciFi #MCU #BruceBanner #BettyRoss  © Copyright All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel don't claim any rights over them.  Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit educational or personal use tips the balance in favor of fair use.  Thanks for Watching...!!❤️!!",PT57S,en,7054959,297374,2026-01-16T02:21:00Z
Film & Animation,1,i6aSDRHFyWU,Mais Dastan tu nous fais quoi là 🤣😭😭,L'observateur Moderne,UC85yDHXlXZOQBSejL_NEKKw,"⚠️ IMPORTANT: Si un extrait ou une image utilisés dans mes vidéos vous appartiennent et que vous souhaitez leur retrait, contactez-moi à l’adresse suivante : contact.boomlyrics@gmail.com, et je supprimerai le contenu concerné sans délai.  Lorsque la source d’un contenu est connue, elle est mentionnée directement dans la vidéo, le titre ou la description afin de respecter le travail de l’auteur original.  Observateur Moderne est une chaîne qui est indépendante, non affiliée aux créateurs originaux. Elle sert juste à apporter un minimum de sourire 🙂   #humour #drole #lobservateurmoderne #blague #mdr #rire #frenchhumour #sketch #humoristique #videodrole #memes #snapdrole #snapfr #shorts #instashorts #humourmemes #tiktokfr #tiktokfrance",PT1M,fr-FR,518499,25222,2026-01-13T21:15:03Z
Film & Animation,1,T1fKL2k7MfQ,Brave 🗣️,Ollys TV,UCR_rNojoApRQjpengjotfcg,,PT57S,en,9971401,726359,2026-01-15T16:43:56Z
Film & Animation,1,uyGphWK-KL0,je vais JAMAIS chez le médecin 😑 #animation,Souvenirs de Maël,UCYPAUcKOa1qC42BZhrtWUag,,PT39S,fr,232629,25914,2026-01-17T09:30:36Z
Film & Animation,1,Vx3r4wPuHhU,🔴 Enseignement n.483🔴,Films Fr4,UCwJzNEfXHZ0VLeuXt-mEPKw,,PT49S,fr,304157,13676,2026-01-18T00:15:05Z
Film & Animation,1,DR3Gb_myKkA,5 fois où on a vu Bart Simpson avec une nouvelle coupe de cheveux !,Fraako,UCNvYElOY0c1-xNOUIFT68uw,Les rares fois où Bart Simpson a changé de coupe de cheveux  TWITTER ► http://twitter.com/Fraako_ INSTAGRAM ► https://instagram.com/Fraakarts TWITCH ► http://www.twitch.tv/Fraako,PT1M2S,fr,201575,13309,2026-01-19T17:08:09Z
Film & Animation,1,NMtsTuOvyCc,René le Crocodile dans le Bourbier ! 💀 #shorts,La Quête du Savoir,UC_s_TB9iQyo8urNaAz68sXA,,PT1M5S,fr,771964,0,2026-01-12T20:50:00Z
Film & Animation,1,g_NoDdg_SMM,LE MENSONGE QUI A FAILLI BRISER UNE FAMILLE 😱🏠📹,Neezay 2.0,UCEhEgGDe_NW7cqlvArK6VLg,Neezay 2.0 #shorts   Mail PRO : neezshorts@gmail.com,PT36S,fr,215694,14985,2026-01-18T16:30:30Z
Film & Animation,1,DV5CofasP0I,It’s just hello. Funny family #couple #comedy #funny,Alex & Annet ,UCD5Bq1i3pZPKIw4bJ856yZg,,PT1M,en,3741504,69885,2026-01-17T13:22:42Z
Film & Animation,1,Q6Ntbtrx_7w,MACRON FOU INTERNÉ EN HÔPITAL PSYCHIATRIQUE 😂🚑 #macron #hôpital #fou #2027 #humour #drole #rage,larefvlog,UCN_Y3HrfqBq04TI_sW_UoPw,"Macron à la phobie du numéro 2027, il est devenu complètement fou",PT14S,fr,94395,5398,2026-01-20T06:00:23Z
Film & Animation,1,XotHN4KQdpI,This Prisoners Scene Went Too Far 🔨,Yautja Vision,UCg6M2-P01pnmEjtWwtoOlHg,"One of the most intense moments in Prisoners comes from the bathroom interrogation scene, where Hugh Jackman’s character completely loses control. To make the scene feel as real as possible, director Denis Villeneuve encouraged Jackman to push past comfort and explore the character’s desperation. The goal wasn’t just to show anger, but the terrifying mindset of a parent who believes he has nothing left to lose.  The scene was filmed over many hours, which added to the emotional exhaustion on set. At one point, Jackman improvised smashing the sink with a hammer, an action that wasn’t fully planned in the script. Because Paul Dano didn’t know exactly when or how far Jackman would go, his shocked and fearful reactions are genuine, not carefully performed beats.  That unpredictability is what gives the scene its raw power. You can feel the tension not only between the characters, but in the space itself. The violence feels messy, uncomfortable, and uncontrolled, which matches the moral collapse of Jackman’s character in that moment.  What makes the scene memorable isn’t just its brutality, but how grounded it feels. There’s no dramatic music cue or flashy editing to soften the impact. It’s a slow, suffocating confrontation where the audience is forced to sit with the consequences of desperation, making it one of the most disturbing and effective scenes in modern thrillers.  #Shorts #Movie #Movies",PT20S,en,5343385,389226,2026-01-16T13:41:15Z
Film & Animation,1,5FYpdBVK83Y,Cette MOTO pourrait bien EXPLOSER 😂💥 #humour #fyp #viral #pourtoi #drôle,Sarge Rediffusions,UCkPkpni62zdfSRy3mhlfReg,"Dans cette courte caméra cachée hilarante de l'humoriste française Jean-Yves Lafesse, un homme inconnu, alors à l'arrêt sur sa moto, va être approché par Lafesse qui lui posera la question de à combien sa moto pète. Une fois la question répondue, Lafesse va prendre ses distances avec le véhicule comme si la moto allait réellement exploser.  #shorts #shortsyoutube #blague #caméracachée",PT15S,fr,109601,2174,2026-01-18T15:00:10Z
Film & Animation,1,a5Z6E5YTIv8,Toji Rencontre Gojo 😱🔥 - Jujutsu Kaisen #jujutsukaisen #gojo #shorts #anime,nayzene,UCvu4KkPv8QTM0Nx9nWx9Elg,,PT59S,fr-FR,134852,10026,2026-01-19T17:02:19Z
Film & Animation,1,Wecxqhi8REE,Satoru Gojo et Suguru Geto taquinent Utahime - Jujutsu Kaisen,Minecrom,UCMT-k_xf9A-PQ2J0Qli9RxA,"Voici un court montage où Satoru Gojo et Suguru Geto taquinent Utahime dans la série de Jujutsu Kaisen, saison 2 épisode 1.  Tous les extraits d'anime présents sur ce short proviennent de clips déjà postés sur YouTube.",PT55S,fr-FR,202809,17832,2026-01-18T15:45:05Z
Film & Animation,1,jXkhv8CQZo8,It’s cute when teachers interact with students 🤣🤣🤣#funny #funnyvideos #schoollife #teacher #fyp,Hường   2,UCm5btVvu74dwHwWV5b6HW9A,,PT58S,en,23419151,777164,2026-01-08T11:59:34Z
Film & Animation,1,f64CRc8-95U,"PTDR l’excursion au placard…l’abus d’alc*ol est dangereux pour la santé, à consommer avec modération",Clément Massol,UCgLeUOmOgw7PxV8yB5SiAKA,,PT1M3S,fr-FR,128645,8634,2026-01-19T17:01:11Z
Film & Animation,1,b8FoAjzIv6Q,Dr House peut-il détecter si cette fille ment ?#shorts #viral #trending #shortvideo,Magmaron Moive,UCzT-sG3n1VFJwJgNrS2eAiQ,,PT57S,fr-FR,126848,7603,2026-01-19T08:33:40Z
Film & Animation,1,a7HbI8T5RhQ,Désolé les Théophile #pourtoi #humour,enzolefrere,UCjFNWT9ehGtXMc4J7rhBrpA,,PT1M13S,fr,256352,18604,2026-01-17T01:08:36Z
Film & Animation,1,hm05eYaGoO0,Don't Sit In The Wrong Chair!,Topper Guild,UCPuEAY09CtdTzFNWuqVZgDw,,PT59S,en,69541446,2137944,2026-01-09T17:40:15Z
Film & Animation,1,16A76WY5H2g,Vous avez la ref ? 😂 #ONDAR #Artus #MichelGalabru #sketch,On n'demande qu'à en rire,UCIkYvjt9MFLY0gmYlpt-Z2w,Retrouvez-nous sur https://facebook.com/ondarofficiel,PT35S,fr,788292,17028,2026-01-11T09:00:05Z
Film & Animation,1,7xvKKSokDiE,BORUTO EST ATTAQUÉ PAR LA POLICE ! Chapitre 30 Boruto Two Blue Vortex #boruto,LudovYK,UCOXG5STgecPkliBPbQw8CzA,La vidéo longue horizontale est dispo sur la chaîne,PT1M3S,fr,145932,9509,2026-01-19T21:34:52Z
Film & Animation,1,eeHOWV9DrgI,#movie #film The SHOCKING Power Reveal! 😱 Kingpin’s Brutal Workout Ambush | Daredevil Season 3,Lop Kwrb,UCLI6KLdpXLbqvKZSmjj2qeQ,"Never underestimate the man in the prison gym. 😤💪 In this iconic scene from Marvel's Daredevil: Season 3, Wilson Fisk — still playing the “helpless, overweight inmate” — enters the weight room. But when a group of overconfident prisoners tries to bully him, they learn a terrifying truth: Kingpin NEVER stopped training. 🏋️♂️🔥  Watch as Fisk calmly approaches the bench press, loads an impossible amount of weight, and then… turns the barbell into a WEAPON. With controlled, monstrous strength, he pins his tormentor beneath the bar, demonstrating absolute physical and psychological dominance. 🦾😨 The message is clear: this is not a man to be crossed, behind bars or not.  This moment is a masterclass in tension-building and character revelation, proving why Vincent D’Onofrio’s Kingpin is one of the most intimidating villains in the MCU. 🎬✨  If you love scenes where the villain steals the show, SMASH THAT LIKE BUTTON! 👍 SUBSCRIBE for more Marvel breakdowns & epic villain moments! 🔔  #Daredevil #DaredevilSeason3 #Kingpin #WilsonFisk #MarvelNetflix #MCU #PrisonScene #GymWorkout #VillainPower #VincentDOnofrio #BrutalScene #MarvelVillains #HiddenStrength #PowerMove #SuperheroSeries #TVClip #NetflixMarvel #PsychologicalWarfare #Intimidation #IconicTVMoments #DefendersSaga 🎥🏋️♂️💥🦾",PT42S,en-US,3818328,249022,2026-01-15T13:15:12Z
Film & Animation,1,SR9TedV3etU,POV : Cet élève qu'a eu la fève à la cantine et qui prend son rôle de roi trop au sérieux #pourtoi,Shayvise,UCz7ShQpuDi_cb7UznKVW2lA,"Une collègue a vraiment vécu une situation similaire oú un élève est venu toquer avec sa couronne 🤣🤣 (évidemment, c’est de l’humour et cette situation n’est pas à reproduire) #humour #pourtoi #foryou",PT1M5S,fr,221894,21959,2026-01-19T18:00:00Z
Film & Animation,1,0doazhyPJQI,J’ai RECRÉER des MEMES en LEGO…🤣,Brocolego,UCtjrKq_aixmcDHaBesa1n9Q,,PT31S,fr,185994,7422,2026-01-17T17:42:39Z
Film & Animation,1,cNuqiux7VfY,LE JOUR OÙ L'ÉTAT A ESSAYÉ DE VOLER 150 000 € À UN COMÉDIEN,LEGEND,UCIh7PDUAP226Pa_NtjN9Jqw,Inspecteur des impôts : le jour où l’État a essayé de voler 150 000 € à un comédien ⬆️  L'interview complète est dispo sur YouTube et toutes les plateformes de podcast 🔥,PT1M20S,fr,420497,10868,2026-01-14T11:30:38Z
Film & Animation,1,wpkxsualPak,"Academy Awards 2001, Ben Stiller turned a deliberate stage malfunction into an iconic live-TV moment",Teardrop Cinema,UC9abyS2n080r1ojueClCPgQ,"While presenting Best Makeup, a platform was meant to lift him fully onstage — but it stopped at chest height, leaving him awkwardly trapped. Instead of rushing or breaking the illusion, Stiller leaned into it, delivering his lines deadpan while physically embodying the idea that makeup is only meant to be seen from the neck up. The timing, restraint, and total commitment sold it as effortless comedy, and many viewers assumed it was an unscripted failure. It’s still remembered as one of the smartest examples of using a “malfunction” — real or staged — to elevate a joke rather than distract from it.",PT54S,en-US,10169747,560707,2026-01-13T19:08:48Z
Film & Animation,1,JNNpDMxKxjE,Il a pas compris ce qu’il lui ai arrivé 😂,Oce_yann,UCXvftANIXoTsY6xiCXZBLmw,,PT1M1S,fr,113257,3684,2026-01-19T17:32:57Z
Film & Animation,1,1poe_wG0rQM,Maria … Serial trompeuse  #famille  #couple #standup #humoristefrancais,Nino Arial,UC_3PmpXhpgfBXuFHWaTrTfA,"Peut on avouer publiquement d’avoir trompé comme ça ?   C’est le retour de Maria, la sexagénaire libérée qui ose tout dire et tout faire.   Et cette fois ci elle nous avoue avec beaucoup d’humour qu’elle a beaucoup trompé ses conjoints au cours de sa vie.   Vous me connaissez, je ne suis pas du genre à juger alors je m’en amuse, après tout, chacun sa vie.   Encore un moment plein de bienveillance et d’humour. Les blagues avant tout.   #humour #standup #humoriste #impro #spectacle  🎟️ En spectacle dans toute la France 🎟️ https://nino-arial.fr",PT1M45S,fr,269165,11250,2026-01-15T20:00:03Z
Film & Animation,1,sLpVAe8nncQ,Il m’étonnera toujours 🤣🤣 #humour #drole #rire,Mirsou,UCyBuwm6oedLlJ0UiNHMCn0g,,PT16S,fr,714629,12716,2026-01-13T20:37:21Z
Film & Animation,1,cLIjlPDumhE,UN DES MEILLEURS FILM DE TOUS LES TEMPS ?,AtomeZen ,UCpcIAF80yuol-posNkING9g,#anime #presentation #animeavoir #manga #film,PT1M28S,fr,154421,8229,2026-01-19T19:34:59Z
Film & Animation,1,X6qCgudWELw,Florence Foresti   Anne Sophie de La Coquillette calme les ardeurs   On a tout essayé #shorts,On a tout essayé,UCwCjWcHWBH4o-ZcSKz5u6Hw,On a tout essayé,PT57S,fr,102280,2815,2026-01-18T23:00:43Z
Film & Animation,1,9S6hEaM_YeA,🎬 Animal Control (S2E3) — “Service Dog… Really?”｜Beach Patrol Mix-Up 🐕😬🌊#shorts,PulseFrameEdits,UC0rWEbzgY-WlVF6r4QZCgVg,"Patel and Templeton patrol the beach. 🚓🌊  A woman walks by with her dog, calm and confident. She says the dog is a medical service dog. 🐕‍🦺  Templeton asks for proof.  She left it at home. 😐 Decision made.  The dog goes back to the station. 🏢🐾 Then everything flips. 😳  Someone suddenly collapses.  Before anyone reacts—  the dog springs into action. ⚡ Water.  A blanket.  Perfect instincts. 🥤🧣 No commands needed.  No hesitation.  Clearly trained. Clearly smart. 🧠✨ Patel and Templeton exchange a look.  Awkward.  They might’ve gotten this one wrong. 😬😂  This video is a non-commercial fan edit created for educational, commentary, and cinematic appreciation purposes under Fair Use (17 U.S.C. §107). All rights and materials remain the property of their respective owners. If any copyright concerns arise, please contact me for prompt review or removal.",PT53S,en-US,15126981,586325,2026-01-14T16:04:00Z
