video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
2oEodoD4Kv8,"LOCKED IN FITNESS VLOG | productive morning routine, gym sessions, weekly reset & contrast therapy ","Hey girlies, welcome back to my YouTube channel! Thankyou so much for being here ily

THAT GIRL JOURNALS!!🥹🍒🎀:  https://thatgirljournals.com

Join my book club: https://fable.co/club/books-barbells-with-mia-green-845888650485

Shop my brand new workout programme GAIN on the Evolve You app now! - https://www.evolveyou.app/Mia

Oner active athlete link- https://oner.shop/mialaurengreen 

Instagram- https://instagram.com/mialaurengreen?utm_medium=copy_link

Tiktok- https://vm.tiktok.com/ZMLmYNhfn/

Promix athlete link- https://promixnutrition.com/MIA 

Gym playlist: https://open.spotify.com/playlist/47AWmOulA8F7BTTjJlVFhT?si=Se0awUvWTLan-5GfZzl4_Q

My Amazon storefront:

https://www.amazon.co.uk/shop/mialaurengreen",Mia Green,2025-08-03T16:00:08Z,PT41M27S,122505,2618,67,UC0YKYbHZwSzrqQYWI124JIQ,24,en
lx5n9R7XnHY,MA TRANSFORMATION PHYSIQUE…😳🤯,,Fililala,2026-01-10T17:39:18Z,PT1M9S,259990,9677,87,UCnd86Tg9xm4wU3X93MUymnQ,24,fr
zgGD6xYqmtw,Jours 76/90 Transformation physique,"Aujourd’hui, je suis juste fatigué. Rien de grave.
Ça arrive, ça fait partie du chemin.

La vérité, c’est que demain ça ira déjà mieux.
Et c’est ça le secret d’une transformation :
ne pas se juger sur un jour… mais avancer, encore et encore.",YourBest,2025-09-14T20:11:39Z,PT9S,843,10,0,UCszdKpcpwZjNJp7hLOS344g,22,fr
GgHMhIx_u3E,Ces Exercices qui Transforment,"Je n'ai jamais eu d'objectifs de transformation physique. 
Mais la discipline est top pour ça. Particulièrement pour le haut du corps;
Cela donne des physiques très secs et musclés.
Et je n'ai pas à imposer mes objectifs ^^

#calisthenicsstreetworkout  #shorts  #entrainement #poidsdecorps




Pour contact pro :
 brieucalisthenics@gmail.com



Bonne journée !",Brieuc Le Dantec,2025-02-18T16:00:15Z,PT1M8S,1113455,53504,300,UCRQ-kK8BDHbfdGCR6yMdIAg,17,fr
-KrR6rqTHoA,DAY 32 discipline Daily routine 🎯💪✅#Fitness#viral#motivation #ytshorts,discipline Daily routine 🎯💪✅#Fitness#viral#motivation #ytshorts,Core crafted fitness,2026-01-20T21:18:05Z,PT1M1S,787,0,0,UC1IP8MPd5gjF7ipHTZ1Yl4g,17,ru
JPxjOflSTTo,The Best Science-Based Morning Routine,Try MacroFactor 2 weeks free! Download on the app store or google play and use code JEFF!,Jeff Nippard,2025-08-14T14:22:25Z,PT55S,6412044,242711,2357,UC68TLK0mAEzUyHx5x5k-S1Q,24,en
X3voGlu-QHU,66kg vs 95kg calisthenics transformation,,Ian Barseagle,2024-12-15T19:30:43Z,PT13S,1911310,90454,408,UCt7eSYUfe0JYq9L-eM-EDjw,22,en-GB
uK6PFgBwqrw,perte de poids avant après| Transformation physique femme | perte de poids extrême #shorts,perte de poids avant après| Transformation physique femme | perte de poids extrême #shorts #pertedepoids #weightloss #weightlossjourney #weightlosstransformation #weightlossmotivation #france #weightlossstory #extremeweightloss #pertedepoidssaine #fitness,Amina ,2023-10-19T05:00:36Z,PT12S,35989,537,9,UC0rNjSMbJ7T_irwhqtvL78w,26,fr
K3lHX2yf1bQ,48 - 77kg Natural transformation | Skinny to muscular body natural transformation,"For whey protein i choose fuel one whey protein 
link :-  https://www.fuelone.in. 
use my code - ANIKETFONE 







#transformation #gym #bulking #gymmotivation #bulking #fitnessmotivation #fitnesslifestyle #health #diet #india #bodybuilding #motivation #motivationalvideo #fatloss #protein #study #students #music #trending #viral #wheyprotein",ANI IN GYM,2024-03-25T02:30:14Z,PT5M51S,1814070,38954,1571,UCbnEVbWtg2LHE_hEowYOpJg,24,en
eKab50ydGTo,Full Body Prison Routine Workout. #squats #pushups #burpees #absworkout #streetworkout #realtalk #nj,,Yard Out Fitness With Troy Archer,2025-09-23T18:19:53Z,PT1M2S,2274476,72288,1833,UCTv0_hTfzwGFtflvQ0YpvUg,22,en
D9v14GhkiuY,Best way to START going to the gym,,TylerPath,2024-03-07T15:45:00Z,PT12S,817104,19328,175,UCKNGg6mwG-m62N9A-5ee1mA,24,en
AldMMpZTejY,Routine for flexibility now in my bio ✅ #challenge #yoga #training #workout #amazing #gym #exercise,,Kivenro,2025-04-03T22:40:53Z,PT16S,51724545,379031,1943,UCR5oDhM18tC-xWhZo_EapOw,17,en
_ndeUTSO1Qo,अब बिना जिम गए भी आप आसानी से वर्कआउट कर सकते है 💪,"Boost your strength, flexibility, and muscle tone with this full-body workout using the Slovic resistance tube — the portable, durable, and high-tension band that targets every major muscle group without weights! In this video you’ll follow a step-by-step routine perfect for beginners to advanced users, learn proper form to avoid injury, and discover how Slovic’s premium resistance tube provides smooth, effective tension for shoulders, core, legs, and glutes — all from home or on the go! Don’t forget to like, comment, and subscribe for more resistance band workouts & fitness tips!
#ResistanceBandWorkout #HomeWorkout #FullBodyWorkout #Fitness #WorkoutRoutine #ResistanceTraining #StrengthTraining #FitLife #GymAtHome #ExerciseMotivation #NoEquipmentWorkout #BurnFat #MuscleBuilding #DailyWorkout #FitnessJourney #SlovicResistanceTube

Slovic Resistance Tube [Upto 45 KG] | Resistance Band for Workout | Stretching Band for Exercise Band (11 Pieces Tube Set) | Resistance Bands Set | Gym Equipment for Home Workout | for Men & Women 
 https://amzn.in/d/hP6wgv1",Fit Minds,2026-01-21T15:21:02Z,PT56S,64719,4331,49,UCVAdOtoMngmOFBqmzH_cU8Q,17,hi
vWQfPqxIyXI,Ma transformation physique 💪🏼❤️,,Benoit Chevalier,2023-01-10T18:39:34Z,PT59S,1223461,86980,2366,UCoBCHzefW1ZGnGCA_r6spdw,24,fr
8C7WJrZZ0tw,5AM MORNING ROUTINE: How to build discipline + stay consistent,"Thanks to Lumen for sponsoring. To get 15% off go to http://lumen.me/evette and start improving your health today!

Hey, babes 💋 I'm back with another video. I hope that you enjoy this one! Let me know if you have any questions in the comments ❤️ 

FOLLOW ME ON SOCIALS 🎀
Instagram:   / @itsevetterenee  
TikTok:   / itsevetterenee  
LTK Store: https://www.shopltk.com/explore/itsevetterenee
Amazon Storefront: https://www.amazon.com/shop/itsevetterenee

COACHING & COURSES: https://stan.store/itsevetterenee

EGYPT GROUP TRIP: https://bit.ly/41sq2BR (deadline: July 30th)

PRODUCTS MENTIONED:
Gym Outfit: https://liketk.it/5asFJ
Bar Gloves: https://amzn.to/3XPUjIJ
One Day Planner: https://theoneday.co/?ta_aff=NQR2JUYBNV
Blue Skirt Set: https://liketk.it/5aib1

90 DAY CHALLENGE

You can create your own rules (AND STICK TO THEM) or follow the plan as described below ✨ I wanted to make this beginner-friendly, so feel free to tweak something to fit your current level.

WEEK 1-4: FOUNDATION PHASE
🌿 Morning Routine – Wake up an hour early than your current wake up time & start your day with gratitude and intention.

💦 Hydration & Nutrition – Drink 2L of water daily & eat whole, nutritious foods Monday-Friday. Saturday and Sunday, don’t go crazy but live a little.

🏋🏽‍♀️ Move Daily – a MINIMUM of 30 minutes of exercise (strength training, yoga, home workout, walking, JUST MOVE!).

📖 Mindset Shift – Read 10 pages of a self-help book daily. (Book recommendation: Don’t believe everything you think or The Power of positive thinking) the goal here is to shift they way you think, especially if it hasn’t been working for you!

🚀 Goal Setting – Write down 3 non-negotiable goals for this challenge. By the end of this challenge, what are 3 major goals you want to achieve. BE REALISTIC!

WEEK 5-8: LEVEL UP PHASE
🔥 Strength & Confidence – Increase intensity in workouts and/or try a new fitness challenge. (Ex: minimum of 1hr. Daily exercise, instead of walking the whole way, jog half and walk half, increase your weights, etc.)

🌸 Self-Care Upgrade – Skincare, grooming, and dressing well daily. DO NOT LEAVE THE HOUSE LOOKING A MESS! Try out a new look, add retinoids to your skin regimen, book a facial, keep your hair presentable, etc.

🧘🏽‍♀️ Mental Glow-Up – Reduce screen time & practice mindfulness. One hour before bed, put the phone down.. you won’t miss out on anything I promise!

💡 Skill & Growth – Learn something new (course, hobby, or money-making skill). YouTube is FREE EDUCATION! Stop playing with yourself and LEVEL UP during this month.

💰 Financial Glow-Up – Save or invest a small percentage of income weekly. You can literally save $50/week and that would satisfy this part. The point is to practice sacrificing for the reward that will come later ❤️ If you can’t set money aside and NOT touch it, you will forever have financial issues.

WEEK 9-12: TRANSFORMATION PHASE
💪🏽 Challenge Yourself – Push your limits in fitness & productivity. If you made it this far, you can continue to implement changes. Set a time for wake up and bedtime, run if you’ve been walking and jogging the past two months, go to a class if you’ve been too scared to… PUSH YOURSELF!

🛑 Detox – No junk food, negativity, or bad habits. Fast food, fried foods, bad energy people, destructive habits.. NONE OF IT! If it doesn’t ADD TO your goals, leave it.

🎯 Stay Disciplined – Stick to routines even when motivation fades. If you made it to month three and you’ve stuck to the plan… DON’T STOP NOW! 

💎 Confidence & Femininity – Speak with purpose, walk with confidence, and set high standards. I highly recommend The Femininity Universe channel on YouTube, especially if you struggle in this area or have no idea where to start.

🎉 Reflect & Celebrate – Take before and after pictures, journal your progress, write down those three goals so that you can look back at them at the end of this and see that you ACTUALLY did what you set out to do ❤️ Feel free to DM me on IG if you have any questions or need help with something!",Evette Renee,2025-04-06T16:40:56Z,PT15M25S,265304,7356,291,UC7urt-oXYb5QCES9gMqtilA,22,en-US
-qtqzeBAYj0,"Daily WORKOUT ROUTINE - Exercises, Yoga & Meditation | Quick Morning Fitness | Saurabh Bothra Yoga","Join Free Yoga Challenge -  https://habuild.yoga/free

Check out my last video: The Best Way to GAIN WEIGHT! - https://youtu.be/NSPK8b9I4ho
------------------------------------------------------------------------------------------------

Timestamps:

00:00 - Daily Morning Routine
00:28 - Warm-up Exercises
02:22 - Daily Suryanamaskar
07:47 - Full Body Exercises
11:50 - Daily Bhastrika
14:53 - Daily Meditation

------------------------------------------------------------------------------------------------
Do you ever wake up feeling stiff or groggy, wondering how to kickstart your day with energy? In this video, I’ll show you my quick morning fitness routine that blends a morning stretch, bhastrika breathing, morning yoga, and a brief meditation to help you feel centered before you even step out the door. It’s a full body workout you can do as a home workout, no fancy equipment needed—just your determination to create a healthier morning routine. I’ll guide you through simple exercise movements and calming breathwork designed to wake up your entire body, improve flexibility, and sharpen your focus. Whether you’re new to fitness or a yoga enthusiast, these steps can invigorate your day in just minutes. Let’s begin this energizing practice together and see how quickly a morning session can transform the rest of your day!

#morning #morningroutine #fitness  
------------------------------------------------------------------------------------------------

FOLLOW on other Socials for updates, events, and live sessions:

HaBuild
🌐 Website: https://www.habuild.in
📸 Instagram: https://www.instagram.com/habuild.in/
👤 Facebook: https://www.facebook.com/habuild/
💬 WhatsApp Channel : https://swiy.co/HB-WhatAppChannel

Follow Saurabh:
📸 Instagram: https://www.instagram.com/bothras_
💬 WhatsApp Channel : https://swiy.co/SB-WhatAppChannel
👤 Facebook: https://www.facebook.com/saurabh.bothra0/
🛄 Linked IN: https://www.linkedin.com/in/saurabhbothra/
Whatsapp Community: https://i.habuild.in/community

------------------------------------------------------------------------------------------------

About Habuild

HABUILD, is a technology-enabled platform that makes building sustainable habits simple, practical, and fun. 👈🏻 The platform helps people adopt a healthy lifestyle 🥗 by cultivating good habits such as 🧘🏻‍♂Yoga by promoting physical and mental well-being. Join us on your journey towards a balanced life. 💪🌱

------------------------------------------------------------------------------------------------

About The Host

Saurabh Bothra is a government-certified yoga trainer, an IIT-ian, and a Co-Founder of HaBuild. His mission is to inspire a healthier life, using the transformative power of yoga and habit-building. Through this channel, we aim to unleash the most prominent health secrets in easy-to-implement ways that help you stick to your habits and eventually achieve your fitness goals.

------------------------------------------------------------------------------------------------
Disclaimer:
All content, including text, graphics, images, and information, contained in this video is for general informational purposes only, specifically designed to educate, inspire and motivate. It is not intended nor implied to be a substitute for professional medical advice, diagnosis, or treatment. Prior to engaging in any physical activities or implementing new habits, we strongly recommend personalized consulting with a qualified healthcare professional or certified yoga instructor, especially if you have any pre-existing medical conditions or injuries.",Saurabh Bothra,2024-12-22T15:30:00Z,PT17M10S,1026038,19995,991,UCZ1_MhfxMAotGs8fzZM1f7A,22,en-IN
gUXjaWLqPQI,1साल ब्रह्मचर्यDay 22/365 #brahmacharya #fitness #workout #routine #motivation,1साल ब्रह्मचर्यDay 22/365 #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine#brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine #brahmacharya #fitness #workout #routine,Shiva Fitness ,2026-01-22T03:58:11Z,PT55S,986,0,2,UCwiGNbiKdDNShPS0ThdhBJQ,17,hi
HV7f7Nw2pAw,"BILAN CYCLE DE FORCE | Devenir plus forte, performances, transformation physique...","🍑Mon programme Grow and get fit : https://www.margotfit.com/
- Pas de régime, on fait les choses intelligemment !
- Booste ton métabolisme
- Prends du muscle !

🎁 Ebook gratuit ""manger intuitivement"" : https://cutt.ly/aJbEONh

Dans ce vlog, je vous fais un bilan de mon cycle de force que j'ai suivi ces 4 dernières semaines. Je vous parle de l'objectif, de mes performances, des exercices, de transformation physique et quelques repas.

💚 Koro : -5% code MARGOTFIT5

🔹Lien MYPROTEIN (-30% minimum code MARGOT) : https://tidd.ly/32qF7FG

---------------------------------------------------------------------------------
---------------------------------------------------------------------------------

MON MATERIEL AUDIO ET VIDEO : 
Ma caméra : https://tidd.ly/3fnkWgZ 
Lumière : https://tidd.ly/3uznfEj 
Micro : https://tidd.ly/3fczCQ2 

---------------------------------------------------------------------------------
---------------------------------------------------------------------------------

Tu peux me retrouver également sur :
INSTAGRAM : https://www.instagram.com/margot_fit/
Ma chaine ASMR : ASMR with Margot

00:00 Intro
01:11 L'objectif d'un cycle de force
03:25 Projet secret
04:43 Porridge aux fruits rouges
05:04 Transformation physique, poids...
07:33 Evolution des performances
11:15 Salade de crudités
11:51 Péripéties, blessure
14:42 Deload
16:34 Annonce importante",Margot Fit,2022-10-30T09:00:08Z,PT18M27S,3230,216,35,UCR0SGHphn5CifNwBUIQDb_A,26,fr
2mHXSY1hlR4,"IShowSpeed, la vérité derrière son nouveau corps","IShowSpeed, connu pour son énergie explosive et ses lives viraux, surprend aujourd’hui tout le monde avec une transformation physique impressionnante. En quelques mois, il est passé d’un corps ordinaire à une musculature qu’on n’attendait pas d’un streamer. Résultat : internet s’enflamme. Certains crient à la discipline et au travail acharné, d’autres parlent clairement de stéroïdes. Mais que s’est-il réellement passé ? Dans cette vidéo, on analyse son évolution, les signes qui font douter, et la vérité possible derrière le nouveau corps de Speed. Une transformation qui soulève la question : où s’arrête la motivation, et où commence la triche ?",Naj B Fit,2025-10-24T16:00:07Z,PT11M45S,406142,20567,1025,UC181vPr4uyc8SqXnpZAJeZQ,17,fr
7vdvqew7t8I,3 Mois pour être Musclé (Transformation physique),"Coucou Inoxtag, coucou Mastu j'ai moi aussi fais une transformation physique en 3 mois. Dans cette vidéo, je t'emmène dans mon parcours en musculation, en partageant mes conseils, astuces et erreurs à éviter pour réussir ta propre transformation. 

MES DÉBUTS DIFFICILES À LA SALLE : PLUS JAMAIS MAIGRE EP01 : https://youtu.be/Ng0S7T3gjEw

@M.Gundill et @freddelavier les goats français
@athleanx et @SquatUniversity les goats anglais

📺 Twitch ➔ https://www.twitch.tv/Tacticou

📸 Insta ➔ https://www.instagram.com/Tacticou_
🎙  Tiktok ➔ https://www.tiktok.com/@Tacticou
🐤 Twitter ➔ https://twitter.com/Tacticou_
📞 Discord ➔ https://discord.gg/6wFFTZ7

⭐ Tous les épisodes de PLUS JAMAIS MAIGRE : https://www.youtube.com/playlist?list=PLXYr-ALwKHtOcNM9TBK_IgUa1gJWiI_3-

⭐On part en Croatie en amoureux : https://youtu.be/IWLMRAHdWLQ

⭐Tous mes Best Of Lives : https://www.youtube.com/watch?v=JKFxXBbACOg&list=PLXYr-ALwKHtOIKMhwwVobA2FZ4l9Rxzyk&index=1

Tactic pas Tactique, Tactik ni Tracteur

00:00 N'oublie pas la cloche
00:49 Pilier 1 - Alimentation 🥚
04:52 Pilier 2 - Sommeil 😴
05:07 Pilier 3 - Entrainement 💪
07:01 Moi, 1 an après
07:44 Je réponds à vos questions
11:13 Mes conseils 📝

Maintenant tu sais te muscler comme un grand, alors pour avoir ton summer body car il est encore temps !

Commente ""summer body"" si t'es arrivé jusqu'ici ;)

#Tactic​​​​​​ #PerfOnly",Tactic,2023-02-23T17:01:27Z,PT20M1S,32035,784,86,UCRd17R_q_fmCnE82mQukJ8Q,24,fr
d3rQ3krs-6Y,Day16 Family men daily routine fitness challenge #trending #viral #shorts #minivlog #familyvlog #day,"Family men Fitness routine daily Lifestyle
#trending #minivlog #lifestyle #fitnessmotivation #viral #fitnessinspiration #vlog #minivlog #minivlogshorts #trendingshorts #lifestyle #lifestylevlog #dailyvlog #dailymotivation #youtubeshorts #youtubeindia #challenge #reality",Indian Athletes Reality☀️,2026-01-23T06:45:00Z,PT45S,6,0,0,UCkk_fl-dOTouAm3YaYeq7Dw,17,hi
SJC1v4419YA,Lean Muscle Physique at Home | Natural Body Transformation 💪🔥,"In this video, I show my natural lean muscle physique built through hard work, discipline, and consistency.
No fancy gym, no expensive equipment — just dedication and daily training at home.
This journey is about motivation, self-belief, and proving that you can build your body anywhere if you stay committed.
If you enjoy fitness, bodyweight workouts, and real-life transformation, this video is for you.
👉 Don’t forget to Like, Comment, and Subscribe for more workout and fitness content!",Eth Nimul,2026-01-22T01:13:29Z,PT12M41S,26,0,6,UC-tYs-5jXtAcWJ3_jrrqZGQ,22,zh
acN0hl3IBSo,Transformation physique (3 ans de 58 kg à 82 kg ),,Bialy,2023-12-16T17:22:24Z,PT32S,10435,712,23,UCW6PenVDVNSShADYNki2bsw,22,fr
MU90-k-5HHw,"Update 3 mois post-partum, remise en forme, routine fitness / sport • Vlog","-10% avec le code : URSULABOLDSTEP pour découvrir le programme sportif ballet / fitness / pilates de Chloé Lopes Gomes (valable jusqu'au 18 mars 2024) : https://boldstep.teachable.com/?affcode=1485463_w-rqqao4&affcode=1485463_zwquuoxb
*affiliation 

Vlog : mes habitudes quotidienne, ma routine sport et ma remise en forme 3 mois post partum : aquabike, pilates / fitness, exercices à la salle de sport pour rester active en tant que nouvelle maman, se muscler et perdre du poids. Je vous partage mon expérience et je réponds aussi à vos questions dans un Questions & Réponses ! Enjoy ! :) #fitnessjourney #fitnessroutine #remiseenforme #postpartum 

MERCI pour votre soutien ! J’apprécie énormément 🙏🏾🥰
Ma boutique Etsy : https://ursulanaturelle.etsy.com 
contact pro : beautifulnaturelle@gmail.com

___ Offres partenaires commerciales à découvrir ___
- Puydufoufrance : 20% de réduction pour les réservations anticipées https://reurl.cc/aqzMjX
- Conversefr : 20% de réduction pour les nouveaux clients https://reurl.cc/r9XKjb
- Stokkefra : 4 nouvelles variantes de couleurs pour la baignoire Flexi https://reurl.cc/9vybNv

___ INSTAGRAM ___ 
Beauté, Mode & Lifestyle http://instagram.com/beautifulnaturelle  
Art http://instagram.com/ursulanaturelle
Roller Dance https://www.instagram.com/udroller

___ TIK TOK ____
https://www.tiktok.com/@beautifulnaturelle

__ CHAÎNES YOUTUBE __
Art & Créativité en anglais : http://YouTube.com/c/ursulanaturelle 
Intuitive Mood : Tarot, oracles et énergies https://m.youtube.com/channel/UCicfNIaAOh9R8cg-XiNC2tQ",URSULA ,2024-02-25T17:00:37Z,PT48M18S,4098,138,7,UCS51FgymZc51hYjHIHrVsBA,26,fr
PdtUmmQMC8k,"Un peu plus de 200 jours de transformation physique, 60kg en - et des cheveux en + #pertedepoids",,elygutter,2025-07-24T17:30:12Z,PT6S,1791,11,0,UCmIHBT0Y3GeqjkM0tmZPU-g,22,fr
XiCfqDq6DRU,Incroyable transformation physique : Emmanuella Dali s'affirme comme la nouvelle star de la beauté,"A travers la chaîne YouTube ERIC FAVRE TV, les internautes du monde sont invités à découvrir une nouvelle vision du sport, l’art de l'entrepreneuriat, et un lifestyle inédit !
https://www.facebook.com/Eric-Favre-Official
https://www.instagram.com/eric.favre.tv
http://ericfavretv.com/
https://www.youtube.com/@ericfavretv",Eric Favre TV,2025-07-18T20:02:37Z,PT37M30S,122,4,0,UCCuWTUI5DxAzhamgb_gA74w,17,fr-FR
GfjAuoXeNw0,Find Your Physique Level,"What physique level are you? Find Your Physique Level
From skinny to final form — everyone starts somewhere.
Drop your level in the comments 👇
New episodes soon!






























































fitness, bodytypes, physiquelevels, animefitness, gymanime, shredded, aesthetic, skinny, toned, athletic, massmonster, finalform, gym, bodybuilding, transformation, physique, workout, gymmotivation, short, shorts, trend, fit, fyp, anime",RazorFitSenpai,2026-01-21T16:19:44Z,PT20S,1560,5,4,UCt_Wa09bHA5ghXpkwMCY-bw,22,en-US
drxtQdemibM,JE NE SUIS PAS UN GROS PORC !! (BILAN PHYSIQUE 7 mois APRÈS),"Je ne suis pas un gros porc .. beaucoup m'ont dit que ca se voyait que j'étais redevenu gros après ma transformation physique finale mais c'est pas vrai les gars, je fait des efforts pour garder une bonne forme physique et dans cette vidéo je vous fait le bilan de ou j'en suis aujourd'hui 7 mois après ma transformation physique, c'est clair que j'ai toujours grossi après mes transformations et je comprends que beaucoup m'attendent au tournant,  et c'est normal qu'ils doutent mais vous verrez que ca passe crème, vous partage également les coulisses des prochaines vidéos qui arrivent sur la chaîne principale prochainement ! 

insta : https://www.instagram.com/imtarzan_/",ImTarzan IRL ,2025-12-30T17:01:08Z,PT14M22S,11620,646,111,UC7-bOj00viQQViZ3VGswNqQ,22,fr
TerfzJ2L79w,Immersive Interactive Warm Up & Full Workout PART 6 #warmup,"virtual workout routines, warm up challenge, immersive fitness training, dynamic warm up exercises, interactive video trend, guided interactive warm up, high energy warm up, at home workout interactive, full body warm up routine, fitness motivation warm up, immersive workout, beginner warm up, beginner friendly workout warm up, immersive training experience, 10 minute warm up workout, cardio warm up interactive, 3 minute warm up


#shorts #immersiveworkout #fitness",interactive warm ,2026-01-20T23:29:16Z,PT19S,29,0,0,UCcmQKO9rPx9Fm0sW0ZYt_1A,22,en
B8MxUO52R-A,Comment obtenir le CORPS de ses RÊVES sans se buter au sport !,,Sissy MUA,2023-08-21T18:07:48Z,PT36S,2581083,65860,321,UCEEGyxve4TX6mIv5_dtU6qg,24,fr
4MNrtLdzOxg,FastGoodCuisine CHOQUE TOUTE LA SALLE… (10 ans après) feat @FastGoodCuisine ,"🌍 Le site des VÊTEMENTS / PROGRAMMES Corona Gym Team (livraison partout dans le monde) : https://coronagym.fr

❤️ Notre PARTENAIRE NUTRIMUSCLE (code CORONA) pour le meilleur de la nutrition sportive : Https://bit.ly/CORONAxNM

📩 coronagymoff@gmail.com

🔱 L’instagram et TikTok du Corona Gym : @CoronaGymOff

⬇️ Instagram des membres du Corona Gym ⬇️

🦖 El profesor : Brahhbrahh
🐀 Axel le rat : @axel.laj
🍔 Paolo : @paul.vionnet
🇫🇷 Le parigot : @dylan_bnf
🏗️ La pelleteuse : @edouard_lajus_
🧬 La génétique Golden : @mathis.pbz
🏋🏾‍♂️ Le power handicapé : @soshark 

N’hésitez pas à suivre les membres du Corona Gym pour suivre pleinement notre lifestyle de zeub 🤡

Merci à vous pour l’intérêt que vous donnez au Corona Gym, nous vous en sommes très reconnaissants.",CoronaGymOff,2025-08-15T15:57:49Z,PT36M30S,292717,8548,161,UCM86oqKWmUY-NXbsXv7yl6Q,17,fr
JgTd0o5p8Ws,Transformations physiques vs chimiques | SVT primaire #NORONE,"Découvrez la différence entre les transformations physiques et chimiques en quelques secondes !
👉 Transformation physique : changement d’état sans créer une nouvelle substance (exemple : la glace qui fond).
👉 Transformation chimique : apparition d’une nouvelle substance (exemple : le papier qui brûle).

Cette vidéo éducative courte est idéale pour les élèves de 6ème  veulent bien comprendre ce chapitre en SVT.




#SVT #Sciences #Collège #TransformationPhysique #TransformationChimique #Apprentissage 

transformations physiques et chimiques

SVT 3AC Maroc

changement d’état matière

exemples transformation physique

exemples transformation chimique

cours SVT collège

expériences sciences faciles

apprendre SVT rapidement",NORONE,2025-09-29T11:00:37Z,PT40S,3960,65,4,UC-BMDleo8NXlYkAoKSFsUHQ,27,fr
